CAN Message; 0x1d3:00004b26ad21d818
Timestamp;Amplitude
1739209807.1046681;-38.13080360867914
1739209807.104672;-38.13080360867914
1739209807.1046758;-38.13080360867914
1739209807.1046798;-45.120503652039325
1739209807.1046836;-38.13080360867914
1739209807.1046877;-45.120503652039325
1739209807.1046915;-45.120503652039325
1739209807.1046956;-33.981070128970906
1739209807.1046994;-38.13080360867914
1739209807.1047034;-45.120503652039325
1739209807.1047072;-45.120503652039325
1739209807.104711;-38.13080360867914
1739209807.104715;-38.13080360867914
1739209807.104719;-38.13080360867914
1739209807.104723;-45.120503652039325
1739209807.1047268;-38.13080360867914
1739209807.1047308;-38.13080360867914
1739209807.1047347;-45.120503652039325
1739209807.1047385;-35.57807855764607
1739209807.1047425;-38.13080360867914
1739209807.1047463;-45.120503652039325
1739209807.1047504;-38.13080360867914
1739209807.1047542;-35.57807855764607
1739209807.1047583;-38.13080360867914
1739209807.104762;-45.120503652039325
1739209807.104766;-33.981070128970906
1739209807.10477;-35.57807855764607
1739209807.1047738;-45.120503652039325
1739209807.1047778;-45.120503652039325
1739209807.1047816;-45.120503652039325
1739209807.1047857;-45.120503652039325
1739209807.1047895;-29.438486411369333
1739209807.1047933;-30.49652367304973
1739209807.1047974;-45.120503652039325
1739209807.1048012;-38.13080360867914
1739209807.1048052;-38.13080360867914
1739209807.104809;-35.57807855764607
1739209807.104813;-38.13080360867914
1739209807.104817;-38.13080360867914
1739209807.104821;-38.13080360867914
1739209807.1048248;-45.120503652039325
1739209807.1048286;-32.816014438256545
1739209807.1048326;-38.13080360867914
1739209807.1048365;-45.120503652039325
1739209807.1048405;-38.13080360867914
1739209807.1048443;-38.13080360867914
1739209807.1048484;-45.120503652039325
1739209807.1048522;-29.438486411369333
1739209807.104856;-31.141103565318893
1739209807.10486;-45.120503652039325
1739209807.104864;-45.120503652039325
1739209807.104868;-35.57807855764607
1739209807.1048717;-35.57807855764607
1739209807.1048758;-45.120503652039325
1739209807.1048796;-45.120503652039325
1739209807.1048834;-38.13080360867914
1739209807.1048875;-35.57807855764607
1739209807.1048913;-45.120503652039325
1739209807.1048954;-45.120503652039325
1739209807.1048992;-32.816014438256545
1739209807.1049032;-35.57807855764607
1739209807.104907;-45.120503652039325
1739209807.1049109;-38.13080360867914
1739209807.104915;-45.120503652039325
1739209807.1049187;-45.120503652039325
1739209807.1049228;-38.13080360867914
1739209807.1049266;-45.120503652039325
1739209807.1049306;-38.13080360867914
1739209807.1049345;-45.120503652039325
1739209807.1049385;-33.981070128970906
1739209807.1049423;-45.120503652039325
1739209807.1049461;-32.816014438256545
1739209807.1049502;-27.8777449560314
1739209807.104954;-38.13080360867914
1739209807.104958;-38.13080360867914
1739209807.1049619;-35.57807855764607
1739209807.104966;-35.57807855764607
1739209807.1049697;-45.120503652039325
1739209807.1049736;-45.120503652039325
1739209807.1049776;-45.120503652039325
1739209807.1049814;-45.120503652039325
1739209807.1049855;-45.120503652039325
1739209807.1049893;-45.120503652039325
1739209807.1049933;-45.120503652039325
1739209807.1049972;-45.120503652039325
1739209807.105001;-32.816014438256545
1739209807.105005;-38.13080360867914
1739209807.1050088;-38.13080360867914
1739209807.105013;-38.13080360867914
1739209807.1050167;-35.57807855764607
1739209807.1050208;-38.13080360867914
1739209807.1050246;-45.120503652039325
1739209807.1050284;-45.120503652039325
1739209807.1050324;-45.120503652039325
1739209807.1050363;-45.120503652039325
1739209807.1050403;-45.120503652039325
1739209807.1050441;-35.57807855764607
1739209807.1050482;-45.120503652039325
1739209807.105052;-45.120503652039325
1739209807.105056;-38.13080360867914
1739209807.1050599;-35.57807855764607
1739209807.1050637;-45.120503652039325
1739209807.1050677;-45.120503652039325
1739209807.1050715;-45.120503652039325
1739209807.1050756;-45.120503652039325
1739209807.1050794;-45.120503652039325
1739209807.1050835;-45.120503652039325
1739209807.1050873;-38.13080360867914
1739209807.105091;-38.13080360867914
1739209807.1050951;-33.981070128970906
1739209807.105099;-45.120503652039325
1739209807.105103;-35.57807855764607
1739209807.1051068;-32.816014438256545
1739209807.105111;-45.120503652039325
1739209807.1051147;-45.120503652039325
1739209807.1051185;-38.13080360867914
1739209807.1051226;-38.13080360867914
1739209807.1051264;-38.13080360867914
1739209807.1051304;-38.13080360867914
1739209807.1051342;-35.57807855764607
1739209807.1051383;-38.13080360867914
1739209807.105142;-38.13080360867914
1739209807.105146;-45.120503652039325
1739209807.10515;-45.120503652039325
1739209807.1051538;-30.49652367304973
1739209807.1051579;-38.13080360867914
1739209807.1051617;-45.120503652039325
1739209807.1051657;-38.13080360867914
1739209807.1051695;-38.13080360867914
1739209807.1051736;-33.981070128970906
1739209807.1051774;-38.13080360867914
1739209807.1051812;-33.981070128970906
1739209807.1051853;-45.120503652039325
1739209807.105189;-45.120503652039325
1739209807.1051931;-45.120503652039325
1739209807.105197;-45.120503652039325
1739209807.105201;-38.13080360867914
1739209807.1052048;-33.981070128970906
1739209807.1052086;-38.13080360867914
1739209807.1052127;-45.120503652039325
1739209807.1052165;-45.120503652039325
1739209807.1052206;-31.141103565318915
1739209807.1052244;-45.120503652039325
1739209807.1052284;-38.13080360867914
1739209807.1052322;-38.13080360867914
1739209807.105236;-45.120503652039325
1739209807.10524;-45.120503652039325
1739209807.105244;-38.13080360867914
1739209807.105248;-38.13080360867914
1739209807.1052518;-38.13080360867914
1739209807.1052558;-38.13080360867914
1739209807.1052597;-38.13080360867914
1739209807.1052637;-45.120503652039325
1739209807.1052675;-35.57807855764607
1739209807.1052713;-32.816014438256545
1739209807.1052754;-38.13080360867914
1739209807.1052792;-38.13080360867914
1739209807.1052833;-38.13080360867914
1739209807.105287;-45.120503652039325
1739209807.1052911;-38.13080360867914
1739209807.105295;-38.13080360867914
1739209807.1052988;-45.120503652039325
1739209807.1053028;-45.120503652039325
1739209807.1053066;-45.120503652039325
1739209807.1053107;-38.13080360867914
1739209807.1053145;-38.13080360867914
1739209807.1053185;-45.120503652039325
1739209807.1053224;-38.13080360867914
1739209807.1053262;-38.13080360867914
1739209807.1053302;-35.57807855764607
1739209807.105334;-45.120503652039325
1739209807.105338;-33.981070128970906
1739209807.105342;-38.13080360867914
1739209807.105346;-45.120503652039325
1739209807.1053498;-45.120503652039325
1739209807.1053536;-38.13080360867914
1739209807.1053576;-38.13080360867914
1739209807.1053615;-28.992665084841942
1739209807.1053655;-38.13080360867914
1739209807.1053693;-38.13080360867914
1739209807.1053734;-38.13080360867914
1739209807.1053772;-38.13080360867914
1739209807.1053813;-45.120503652039325
1739209807.105385;-38.13080360867914
1739209807.1053889;-33.981070128970906
1739209807.105393;-31.141103565318943
1739209807.1053967;-45.120503652039325
1739209807.1054008;-38.13080360867914
1739209807.1054046;-45.120503652039325
1739209807.1054087;-45.120503652039325
1739209807.1054125;-45.120503652039325
1739209807.1054163;-45.120503652039325
1739209807.1054204;-35.57807855764607
1739209807.1054242;-26.991370085610722
1739209807.1054282;-38.13080360867914
1739209807.105432;-38.13080360867914
1739209807.105436;-38.13080360867914
1739209807.10544;-38.13080360867914
1739209807.1054437;-45.120503652039325
1739209807.1054478;-38.13080360867914
1739209807.1054516;-38.13080360867914
1739209807.1054556;-45.120503652039325
1739209807.1054595;-45.120503652039325
1739209807.1054635;-38.13080360867914
1739209807.1054673;-38.13080360867914
1739209807.1054711;-38.13080360867914
1739209807.1054752;-45.120503652039325
1739209807.105479;-38.13080360867914
1739209807.105483;-38.13080360867914
1739209807.1054869;-45.120503652039325
1739209807.105491;-38.13080360867914
1739209807.1054947;-38.13080360867914
1739209807.1054988;-38.13080360867914
1739209807.1055026;-45.120503652039325
1739209807.1055064;-38.13080360867914
1739209807.1055105;-45.120503652039325
1739209807.1055143;-45.120503652039325
1739209807.1055183;-30.49652367304973
1739209807.1055222;-29.438486411369333
1739209807.1055262;-45.120503652039325
1739209807.10553;-45.120503652039325
1739209807.1055338;-38.13080360867914
1739209807.105538;-45.120503652039325
1739209807.1055417;-45.120503652039325
1739209807.1055458;-38.13080360867914
1739209807.1055496;-38.13080360867914
1739209807.1055536;-45.120503652039325
1739209807.1055574;-45.120503652039325
1739209807.1055613;-45.120503652039325
1739209807.1055653;-45.120503652039325
1739209807.1055691;-38.13080360867914
1739209807.1055732;-38.13080360867914
1739209807.105577;-45.120503652039325
1739209807.105581;-26.991370085610736
1739209807.1055849;-29.438486411369333
1739209807.1055887;-45.120503652039325
1739209807.1055927;-45.120503652039325
1739209807.1055965;-38.13080360867914
1739209807.1056006;-38.13080360867914
1739209807.1056044;-45.120503652039325
1739209807.1056085;-38.13080360867914
1739209807.1056123;-45.120503652039325
1739209807.1056163;-45.120503652039325
1739209807.1056201;-38.13080360867914
1739209807.105624;-45.120503652039325
1739209807.105628;-38.13080360867914
1739209807.1056318;-38.13080360867914
1739209807.105636;-38.13080360867914
1739209807.1056397;-33.981070128970906
1739209807.1056437;-32.816014438256545
1739209807.1056476;-38.13080360867914
1739209807.1056514;-45.120503652039325
1739209807.1056554;-35.57807855764607
1739209807.1056592;-45.120503652039325
1739209807.1056633;-45.120503652039325
1739209807.105667;-35.57807855764607
1739209807.1056712;-35.57807855764607
1739209807.105675;-38.13080360867914
1739209807.1056788;-38.13080360867914
1739209807.1056828;-33.981070128970906
1739209807.1056867;-33.981070128970906
1739209807.1056907;-38.13080360867914
1739209807.1056945;-45.120503652039325
1739209807.1056986;-45.120503652039325
1739209807.1057024;-32.816014438256545
1739209807.1057065;-45.120503652039325
1739209807.1057103;-45.120503652039325
1739209807.105714;-33.981070128970906
1739209807.1057181;-32.816014438256545
1739209807.105722;-45.120503652039325
1739209807.105726;-45.120503652039325
1739209807.1057298;-38.13080360867914
1739209807.1057339;-38.13080360867914
1739209807.1057377;-38.13080360867914
1739209807.1057415;-35.57807855764607
1739209807.1057456;-33.981070128970906
1739209807.1057494;-35.57807855764607
1739209807.1057534;-45.120503652039325
1739209807.1057572;-38.13080360867914
1739209807.1057613;-38.13080360867914
1739209807.105765;-45.120503652039325
1739209807.105769;-45.120503652039325
1739209807.105773;-38.13080360867914
1739209807.1057768;-38.13080360867914
1739209807.1057808;-45.120503652039325
1739209807.1057847;-38.13080360867914
1739209807.1057887;-38.13080360867914
1739209807.1057925;-38.13080360867914
1739209807.1057963;-38.13080360867914
1739209807.1058004;-35.57807855764607
1739209807.1058042;-35.57807855764607
1739209807.1058083;-45.120503652039325
1739209807.105812;-45.120503652039325
1739209807.1058161;-45.120503652039325
1739209807.10582;-38.13080360867914
1739209807.105824;-45.120503652039325
1739209807.1058278;-45.120503652039325
1739209807.1058316;-45.120503652039325
1739209807.1058357;-45.120503652039325
1739209807.1058395;-38.13080360867914
1739209807.1058435;-38.13080360867914
1739209807.1058474;-38.13080360867914
1739209807.1058514;-38.13080360867914
1739209807.1058552;-38.13080360867914
1739209807.105859;-45.120503652039325
1739209807.105863;-38.13080360867914
1739209807.105867;-38.13080360867914
1739209807.105871;-38.13080360867914
1739209807.1058748;-38.13080360867914
1739209807.1058788;-45.120503652039325
1739209807.1058826;-45.120503652039325
1739209807.1058865;-45.120503652039325
1739209807.1058905;-45.120503652039325
1739209807.1058943;-45.120503652039325
1739209807.1058984;-38.13080360867914
1739209807.1059022;-38.13080360867914
1739209807.1059062;-45.120503652039325
1739209807.10591;-45.120503652039325
1739209807.1059139;-38.13080360867914
1739209807.105918;-38.13080360867914
1739209807.1059217;-38.13080360867914
1739209807.1059258;-38.13080360867914
1739209807.1059296;-45.120503652039325
1739209807.1059337;-38.13080360867914
1739209807.1059375;-45.120503652039325
1739209807.1059415;-45.120503652039325
1739209807.1059453;-45.120503652039325
1739209807.1059492;-45.120503652039325
1739209807.1059532;-38.13080360867914
1739209807.105957;-38.13080360867914
1739209807.105961;-38.13080360867914
1739209807.105965;-28.992665084841942
1739209807.105969;-38.13080360867914
1739209807.1059728;-45.120503652039325
1739209807.1059766;-45.120503652039325
1739209807.1059806;-32.816014438256545
1739209807.1059844;-38.13080360867914
1739209807.1059885;-38.13080360867914
1739209807.1059923;-45.120503652039325
1739209807.1059964;-38.13080360867914
1739209807.1060002;-38.13080360867914
1739209807.106004;-38.13080360867914
1739209807.106008;-45.120503652039325
1739209807.1060119;-38.13080360867914
1739209807.106016;-38.13080360867914
1739209807.1060197;-38.13080360867914
1739209807.1060238;-38.13080360867914
1739209807.1060276;-45.120503652039325
1739209807.1060314;-38.13080360867914
1739209807.1060355;-38.13080360867914
1739209807.1060393;-45.120503652039325
1739209807.1060433;-45.120503652039325
1739209807.1060472;-38.13080360867914
1739209807.1060512;-45.120503652039325
1739209807.106055;-38.13080360867914
1739209807.106059;-38.13080360867914
1739209807.106063;-45.120503652039325
1739209807.1060667;-45.120503652039325
1739209807.1060708;-45.120503652039325
1739209807.1060746;-38.13080360867914
1739209807.1060786;-38.13080360867914
1739209807.1060824;-38.13080360867914
1739209807.1060865;-45.120503652039325
1739209807.1060903;-45.120503652039325
1739209807.1060941;-45.120503652039325
1739209807.1060982;-45.120503652039325
1739209807.106102;-38.13080360867914
1739209807.106106;-38.13080360867914
1739209807.1061099;-38.13080360867914
1739209807.106114;-38.13080360867914
1739209807.1061177;-45.120503652039325
1739209807.1061215;-27.267205301931607
1739209807.1061256;-32.816014438256545
1739209807.1061294;-45.120503652039325
1739209807.1061335;-45.120503652039325
1739209807.1061373;-38.13080360867914
1739209807.1061413;-45.120503652039325
1739209807.1061451;-45.120503652039325
1739209807.1061492;-38.13080360867914
1739209807.106153;-33.981070128970956
1739209807.1061568;-45.120503652039325
1739209807.1061609;-38.13080360867914
1739209807.1061647;-45.120503652039325
1739209807.1061687;-45.120503652039325
1739209807.1061726;-45.120503652039325
1739209807.1061766;-38.13080360867914
1739209807.1061804;-38.13080360867914
1739209807.1061842;-27.267205301931607
1739209807.1061883;-33.981070128970906
1739209807.106192;-45.120503652039325
1739209807.1061962;-38.13080360867914
