CAN Message; 0x1d3:0000e6660639f91a
Timestamp;Amplitude
1739209630.2351556;-38.13080360867914
1739209630.2351596;-45.120503652039325
1739209630.2351635;-38.13080360867914
1739209630.2351675;-38.13080360867914
1739209630.2351713;-38.13080360867914
1739209630.2351751;-45.120503652039325
1739209630.2351792;-38.13080360867914
1739209630.235183;-45.120503652039325
1739209630.235187;-45.120503652039325
1739209630.2351909;-38.13080360867914
1739209630.2351947;-38.13080360867914
1739209630.2351987;-38.13080360867914
1739209630.2352026;-38.13080360867914
1739209630.2352064;-38.13080360867914
1739209630.2352104;-38.13080360867914
1739209630.2352142;-45.120503652039325
1739209630.2352183;-38.13080360867914
1739209630.235222;-45.120503652039325
1739209630.235226;-38.13080360867914
1739209630.23523;-45.120503652039325
1739209630.2352338;-31.141103565318915
1739209630.2352378;-38.13080360867914
1739209630.2352417;-35.57807855764607
1739209630.2352455;-38.13080360867914
1739209630.2352495;-38.13080360867914
1739209630.2352533;-35.57807855764607
1739209630.2352574;-45.120503652039325
1739209630.2352612;-38.13080360867914
1739209630.235265;-45.120503652039325
1739209630.235269;-45.120503652039325
1739209630.235273;-33.981070128970906
1739209630.235277;-45.120503652039325
1739209630.2352808;-45.120503652039325
1739209630.2352846;-45.120503652039325
1739209630.2352886;-45.120503652039325
1739209630.2352924;-45.120503652039325
1739209630.2352965;-38.13080360867914
1739209630.2353003;-45.120503652039325
1739209630.235304;-45.120503652039325
1739209630.2353082;-38.13080360867914
1739209630.235312;-38.13080360867914
1739209630.235316;-38.13080360867914
1739209630.2353199;-45.120503652039325
1739209630.2353237;-45.120503652039325
1739209630.2353277;-31.141103565318915
1739209630.2353315;-38.13080360867914
1739209630.2353356;-45.120503652039325
1739209630.2353394;-45.120503652039325
1739209630.2353432;-45.120503652039325
1739209630.2353473;-45.120503652039325
1739209630.235351;-38.13080360867914
1739209630.2353551;-38.13080360867914
1739209630.235359;-32.816014438256545
1739209630.2353628;-38.13080360867914
1739209630.2353668;-45.120503652039325
1739209630.2353706;-45.120503652039325
1739209630.2353747;-38.13080360867914
1739209630.2353785;-45.120503652039325
1739209630.2353823;-45.120503652039325
1739209630.2353864;-45.120503652039325
1739209630.2353902;-31.141103565318915
1739209630.2353942;-45.120503652039325
1739209630.235398;-38.13080360867914
1739209630.2354019;-45.120503652039325
1739209630.235406;-38.13080360867914
1739209630.2354097;-38.13080360867914
1739209630.2354136;-45.120503652039325
1739209630.2354176;-38.13080360867914
1739209630.2354214;-45.120503652039325
1739209630.2354255;-45.120503652039325
1739209630.2354293;-45.120503652039325
1739209630.235433;-38.13080360867914
1739209630.2354372;-45.120503652039325
1739209630.235441;-38.13080360867914
1739209630.235445;-38.13080360867914
1739209630.2354488;-38.13080360867914
1739209630.2354527;-31.141103565318915
1739209630.2354567;-33.981070128970906
1739209630.2354605;-33.981070128970906
1739209630.2354646;-45.120503652039325
1739209630.2354684;-38.13080360867914
1739209630.2354722;-38.13080360867914
1739209630.2354763;-38.13080360867914
1739209630.23548;-45.120503652039325
1739209630.2354841;-38.13080360867914
1739209630.235488;-35.57807855764607
1739209630.2354918;-45.120503652039325
1739209630.2354958;-45.120503652039325
1739209630.2354996;-45.120503652039325
1739209630.2355037;-32.816014438256545
1739209630.2355075;-31.141103565318915
1739209630.2355113;-38.13080360867914
1739209630.2355154;-38.13080360867914
1739209630.2355192;-31.141103565318915
1739209630.2355232;-33.981070128970906
1739209630.235527;-45.120503652039325
1739209630.2355309;-45.120503652039325
1739209630.235535;-45.120503652039325
1739209630.2355387;-38.13080360867914
1739209630.2355428;-45.120503652039325
1739209630.2355466;-45.120503652039325
1739209630.2355504;-45.120503652039325
1739209630.2355545;-38.13080360867914
1739209630.2355583;-38.13080360867914
1739209630.2355623;-45.120503652039325
1739209630.2355661;-45.120503652039325
1739209630.23557;-45.120503652039325
1739209630.235574;-38.13080360867914
1739209630.2355778;-38.13080360867914
1739209630.2355819;-45.120503652039325
1739209630.2355857;-45.120503652039325
1739209630.2355895;-45.120503652039325
1739209630.2355936;-38.13080360867914
1739209630.2355974;-35.57807855764607
1739209630.2356014;-38.13080360867914
1739209630.2356052;-45.120503652039325
1739209630.235609;-32.816014438256545
1739209630.235613;-38.13080360867914
1739209630.235617;-45.120503652039325
1739209630.235621;-35.57807855764607
1739209630.2356248;-35.57807855764607
1739209630.2356286;-45.120503652039325
1739209630.2356327;-45.120503652039325
1739209630.2356365;-45.120503652039325
1739209630.2356403;-45.120503652039325
1739209630.2356443;-38.13080360867914
1739209630.2356482;-35.57807855764607
1739209630.2356522;-45.120503652039325
1739209630.235656;-38.13080360867914
1739209630.2356598;-35.57807855764607
1739209630.235664;-38.13080360867914
1739209630.2356677;-45.120503652039325
1739209630.2356718;-45.120503652039325
1739209630.2356756;-35.57807855764607
1739209630.2356794;-33.981070128970906
1739209630.2356834;-45.120503652039325
1739209630.2356873;-45.120503652039325
1739209630.2356913;-38.13080360867914
1739209630.2356951;-38.13080360867914
1739209630.235699;-45.120503652039325
1739209630.235703;-38.13080360867914
1739209630.2357068;-45.120503652039325
1739209630.2357109;-45.120503652039325
1739209630.2357147;-45.120503652039325
1739209630.2357185;-45.120503652039325
1739209630.2357225;-45.120503652039325
1739209630.2357264;-45.120503652039325
1739209630.2357304;-38.13080360867914
1739209630.2357342;-45.120503652039325
1739209630.235738;-35.57807855764607
1739209630.235742;-38.13080360867914
1739209630.235746;-45.120503652039325
1739209630.23575;-38.13080360867914
1739209630.2357538;-31.141103565318893
1739209630.2357576;-33.981070128970906
1739209630.2357616;-45.120503652039325
1739209630.2357655;-38.13080360867914
1739209630.2357695;-35.57807855764607
1739209630.2357733;-33.981070128970906
1739209630.2357771;-45.120503652039325
1739209630.2357812;-45.120503652039325
1739209630.235785;-45.120503652039325
1739209630.235789;-45.120503652039325
1739209630.2357929;-45.120503652039325
1739209630.2357967;-38.13080360867914
1739209630.2358007;-45.120503652039325
1739209630.2358046;-45.120503652039325
1739209630.2358086;-38.13080360867914
1739209630.2358124;-45.120503652039325
1739209630.2358162;-32.816014438256545
1739209630.2358203;-38.13080360867914
1739209630.235824;-45.120503652039325
1739209630.2358282;-45.120503652039325
1739209630.235832;-29.438486411369333
1739209630.2358358;-28.58837851428586
1739209630.2358398;-45.120503652039325
1739209630.2358437;-38.13080360867914
1739209630.2358477;-35.57807855764607
1739209630.2358515;-35.57807855764607
1739209630.2358553;-45.120503652039325
1739209630.2358594;-38.13080360867914
1739209630.2358632;-45.120503652039325
1739209630.235867;-45.120503652039325
1739209630.235871;-38.13080360867914
1739209630.235875;-45.120503652039325
1739209630.235879;-38.13080360867914
1739209630.2358828;-38.13080360867914
1739209630.2358866;-38.13080360867914
1739209630.2358906;-45.120503652039325
1739209630.2358944;-32.816014438256545
1739209630.2358985;-28.58837851428586
1739209630.2359023;-45.120503652039325
1739209630.2359061;-45.120503652039325
1739209630.2359102;-38.13080360867914
1739209630.235914;-32.816014438256545
1739209630.235918;-38.13080360867914
1739209630.2359219;-38.13080360867914
1739209630.2359257;-38.13080360867914
1739209630.2359297;-45.120503652039325
1739209630.2359335;-45.120503652039325
1739209630.2359376;-38.13080360867914
1739209630.2359414;-38.13080360867914
1739209630.2359452;-38.13080360867914
1739209630.2359493;-45.120503652039325
1739209630.235953;-38.13080360867914
1739209630.2359571;-38.13080360867914
1739209630.235961;-38.13080360867914
1739209630.2359648;-45.120503652039325
1739209630.2359688;-38.13080360867914
1739209630.2359726;-38.13080360867914
1739209630.2359767;-38.13080360867914
1739209630.2359805;-45.120503652039325
1739209630.2359843;-38.13080360867914
1739209630.2359884;-32.816014438256545
1739209630.2359922;-38.13080360867914
1739209630.2359962;-45.120503652039325
1739209630.236;-45.120503652039325
1739209630.2360039;-38.13080360867914
1739209630.236008;-33.981070128970906
1739209630.2360117;-45.120503652039325
1739209630.2360158;-45.120503652039325
1739209630.2360196;-45.120503652039325
1739209630.2360234;-31.14110356531892
1739209630.2360275;-45.120503652039325
1739209630.2360313;-33.981070128970906
1739209630.2360353;-45.120503652039325
1739209630.2360392;-45.120503652039325
1739209630.236043;-45.120503652039325
1739209630.236047;-38.13080360867914
1739209630.2360508;-38.13080360867914
1739209630.236055;-28.992665084841942
1739209630.2360587;-33.981070128970906
1739209630.2360625;-45.120503652039325
1739209630.2360666;-45.120503652039325
1739209630.2360704;-33.981070128970906
1739209630.2360744;-38.13080360867914
1739209630.2360783;-45.120503652039325
1739209630.236082;-45.120503652039325
1739209630.2360861;-33.981070128970906
1739209630.23609;-45.120503652039325
1739209630.2360938;-45.120503652039325
1739209630.2360978;-38.13080360867914
1739209630.2361016;-45.120503652039325
1739209630.2361057;-45.120503652039325
1739209630.2361095;-45.120503652039325
1739209630.2361133;-38.13080360867914
1739209630.2361174;-31.141103565318915
1739209630.2361212;-38.13080360867914
1739209630.2361252;-38.13080360867914
1739209630.236129;-45.120503652039325
1739209630.2361329;-45.120503652039325
1739209630.236137;-32.816014438256545
1739209630.2361407;-38.13080360867914
1739209630.2361448;-45.120503652039325
1739209630.2361486;-38.13080360867914
1739209630.2361524;-38.13080360867914
1739209630.2361565;-38.13080360867914
1739209630.2361603;-45.120503652039325
1739209630.2361643;-38.13080360867914
1739209630.2361681;-38.13080360867914
1739209630.236172;-38.13080360867914
1739209630.236176;-38.13080360867914
1739209630.2361798;-33.981070128970906
1739209630.236184;-45.120503652039325
1739209630.2361877;-38.13080360867914
1739209630.2361906;-45.120503652039325
1739209630.2361934;-45.120503652039325
1739209630.2361963;-38.13080360867914
1739209630.2361991;-38.13080360867914
1739209630.236202;-33.981070128970906
1739209630.2362049;-38.13080360867914
1739209630.2362077;-35.57807855764607
1739209630.2362106;-38.13080360867914
1739209630.2362134;-45.120503652039325
1739209630.2362165;-45.120503652039325
1739209630.2362194;-32.816014438256545
1739209630.2362223;-38.13080360867914
1739209630.2362251;-45.120503652039325
1739209630.236228;-38.13080360867914
1739209630.2362309;-45.120503652039325
1739209630.2362337;-45.120503652039325
1739209630.2362366;-38.13080360867914
1739209630.2362394;-38.13080360867914
1739209630.2362423;-45.120503652039325
1739209630.2362452;-45.120503652039325
1739209630.236248;-45.120503652039325
1739209630.2362509;-38.13080360867914
1739209630.2362537;-38.13080360867914
1739209630.2362566;-45.120503652039325
1739209630.2362595;-45.120503652039325
1739209630.2362623;-38.13080360867914
1739209630.2362652;-35.57807855764607
1739209630.236268;-38.13080360867914
1739209630.2362711;-38.13080360867914
1739209630.236274;-38.13080360867914
1739209630.2362769;-38.13080360867914
1739209630.2362797;-45.120503652039325
1739209630.2362826;-45.120503652039325
1739209630.2362854;-38.13080360867914
1739209630.2362883;-45.120503652039325
1739209630.2362912;-35.57807855764607
1739209630.236294;-45.120503652039325
1739209630.236297;-45.120503652039325
1739209630.2362998;-38.13080360867914
1739209630.2363026;-38.13080360867914
1739209630.2363055;-45.120503652039325
1739209630.2363083;-38.13080360867914
1739209630.2363112;-35.57807855764607
1739209630.236314;-38.13080360867914
1739209630.236317;-45.120503652039325
1739209630.2363198;-45.120503652039325
1739209630.2363226;-35.57807855764607
1739209630.2363255;-38.13080360867914
1739209630.2363286;-45.120503652039325
1739209630.2363315;-45.120503652039325
1739209630.2363343;-45.120503652039325
1739209630.2363372;-45.120503652039325
1739209630.23634;-45.120503652039325
1739209630.236343;-45.120503652039325
1739209630.2363458;-45.120503652039325
1739209630.2363486;-45.120503652039325
1739209630.2363515;-45.120503652039325
1739209630.2363544;-45.120503652039325
1739209630.2363572;-33.981070128970906
1739209630.23636;-45.120503652039325
1739209630.236363;-38.13080360867914
1739209630.2363658;-38.13080360867914
1739209630.2363687;-38.13080360867914
1739209630.2363715;-35.57807855764607
1739209630.2363744;-38.13080360867914
1739209630.2363772;-45.120503652039325
1739209630.23638;-38.13080360867914
1739209630.2363832;-35.57807855764607
1739209630.236386;-38.13080360867914
1739209630.236389;-33.981070128970906
1739209630.2363918;-45.120503652039325
1739209630.2363946;-45.120503652039325
1739209630.2363975;-38.13080360867914
1739209630.2364004;-45.120503652039325
1739209630.2364032;-38.13080360867914
1739209630.236406;-45.120503652039325
1739209630.236409;-45.120503652039325
1739209630.2364118;-45.120503652039325
1739209630.2364147;-32.816014438256545
1739209630.2364175;-32.816014438256545
1739209630.2364204;-35.57807855764607
1739209630.2364233;-35.57807855764607
1739209630.236426;-45.120503652039325
1739209630.236429;-33.981070128970906
1739209630.2364318;-38.13080360867914
1739209630.2364347;-33.981070128970906
1739209630.2364378;-45.120503652039325
1739209630.2364407;-45.120503652039325
1739209630.2364435;-35.57807855764607
1739209630.2364464;-38.13080360867914
1739209630.2364492;-38.13080360867914
1739209630.236452;-38.13080360867914
1739209630.236455;-35.57807855764607
1739209630.2364578;-33.981070128970906
1739209630.2364607;-45.120503652039325
1739209630.2364635;-38.13080360867914
1739209630.2364664;-38.13080360867914
1739209630.2364693;-38.13080360867914
1739209630.2364721;-38.13080360867914
1739209630.236475;-38.13080360867914
1739209630.2364779;-35.57807855764607
1739209630.2364807;-35.57807855764607
1739209630.2364836;-35.57807855764607
1739209630.2364864;-35.57807855764607
1739209630.2364893;-35.57807855764607
1739209630.2364922;-38.13080360867914
1739209630.2364953;-45.120503652039325
1739209630.236498;-45.120503652039325
1739209630.236501;-38.13080360867914
1739209630.2365038;-45.120503652039325
1739209630.2365067;-45.120503652039325
1739209630.2365096;-35.57807855764607
1739209630.2365124;-35.57807855764607
1739209630.2365153;-45.120503652039325
1739209630.2365181;-38.13080360867914
1739209630.236521;-45.120503652039325
1739209630.2365239;-45.120503652039325
1739209630.2365267;-45.120503652039325
1739209630.2365296;-38.13080360867914
1739209630.2365324;-28.992665084841942
1739209630.2365353;-45.120503652039325
1739209630.2365382;-45.120503652039325
1739209630.236541;-38.13080360867914
1739209630.236544;-33.981070128970906
1739209630.2365468;-45.120503652039325
