CAN Message; 0x39:06b87e2b494d96df
1739209791.774305;-45.120503652039325
1739209791.7743134;-38.13080360867914
1739209791.7743218;-38.13080360867914
1739209791.77433;-45.120503652039325
1739209791.7743382;-38.13080360867914
1739209791.7743466;-38.13080360867914
1739209791.7743547;-45.120503652039325
1739209791.774363;-38.13080360867914
1739209791.7743714;-35.57807855764607
1739209791.7743795;-38.13080360867914
1739209791.7743878;-32.816014438256545
1739209791.7743962;-38.13080360867914
1739209791.7744043;-38.13080360867914
1739209791.7744126;-38.13080360867914
1739209791.774421;-33.981070128970906
1739209791.774429;-31.141103565318915
1739209791.7744374;-38.13080360867914
1739209791.7744458;-45.120503652039325
1739209791.7744539;-45.120503652039325
1739209791.7744622;-38.13080360867914
1739209791.7744706;-45.120503652039325
1739209791.7744787;-38.13080360867914
1739209791.774487;-38.13080360867914
1739209791.7744954;-45.120503652039325
1739209791.7745035;-45.120503652039325
1739209791.7745118;-38.13080360867914
1739209791.7745202;-38.13080360867914
1739209791.7745283;-45.120503652039325
1739209791.7745366;-45.120503652039325
1739209791.774545;-33.981070128970906
1739209791.774553;-28.992665084841942
1739209791.7745614;-31.141103565318915
1739209791.7745697;-45.120503652039325
1739209791.7745779;-38.13080360867914
1739209791.7745862;-32.816014438256545
1739209791.7745945;-38.13080360867914
1739209791.7746027;-45.120503652039325
1739209791.774611;-35.57807855764607
1739209791.7746193;-38.13080360867914
1739209791.7746274;-38.13080360867914
1739209791.7746358;-38.13080360867914
1739209791.7746441;-45.120503652039325
1739209791.7746522;-45.120503652039325
1739209791.7746606;-45.120503652039325
1739209791.774669;-35.57807855764607
1739209791.7746773;-38.13080360867914
1739209791.7746854;-38.13080360867914
1739209791.7746937;-38.13080360867914
1739209791.774702;-45.120503652039325
1739209791.7747102;-45.120503652039325
1739209791.7747185;-45.120503652039325
1739209791.7747269;-38.13080360867914
1739209791.774735;-38.13080360867914
1739209791.7747433;-45.120503652039325
1739209791.7747517;-38.13080360867914
1739209791.7747598;-31.141103565318915
1739209791.774768;-35.57807855764607
1739209791.7747765;-38.13080360867914
1739209791.7747846;-35.57807855764607
1739209791.774793;-38.13080360867914
1739209791.7748013;-45.120503652039325
1739209791.7748094;-33.981070128970906
1739209791.7748177;-32.816014438256545
1739209791.774826;-33.981070128970906
1739209791.7748342;-45.120503652039325
1739209791.7748425;-38.13080360867914
1739209791.7748508;-35.57807855764607
1739209791.774859;-38.13080360867914
1739209791.7748673;-45.120503652039325
1739209791.7748756;-45.120503652039325
1739209791.7748837;-38.13080360867914
1739209791.774892;-38.13080360867914
1739209791.7749004;-45.120503652039325
1739209791.7749085;-45.120503652039325
1739209791.774917;-35.57807855764607
1739209791.7749252;-38.13080360867914
1739209791.7749333;-45.120503652039325
1739209791.7749417;-45.120503652039325
1739209791.77495;-38.13080360867914
1739209791.7749581;-38.13080360867914
1739209791.7749665;-38.13080360867914
1739209791.7749748;-38.13080360867914
1739209791.774983;-45.120503652039325
1739209791.7749913;-38.13080360867914
1739209791.7749996;-45.120503652039325
1739209791.7750077;-38.13080360867914
1739209791.775016;-38.13080360867914
1739209791.7750244;-38.13080360867914
1739209791.7750325;-45.120503652039325
1739209791.7750409;-38.13080360867914
1739209791.7750492;-38.13080360867914
1739209791.7750573;-38.13080360867914
1739209791.7750657;-45.120503652039325
1739209791.775074;-38.13080360867914
1739209791.775082;-45.120503652039325
1739209791.7750905;-38.13080360867914
1739209791.7750988;-38.13080360867914
1739209791.775107;-38.13080360867914
1739209791.7751153;-45.120503652039325
1739209791.7751236;-35.57807855764607
1739209791.7751317;-35.57807855764607
1739209791.77514;-45.120503652039325
1739209791.7751484;-38.13080360867914
1739209791.7751565;-35.57807855764607
1739209791.7751648;-38.13080360867914
1739209791.7751732;-45.120503652039325
1739209791.7751813;-45.120503652039325
1739209791.7751896;-38.13080360867914
1739209791.775198;-35.57807855764607
1739209791.775206;-45.120503652039325
1739209791.7752144;-45.120503652039325
1739209791.7752228;-45.120503652039325
1739209791.7752311;-45.120503652039325
1739209791.7752392;-38.13080360867914
1739209791.7752476;-38.13080360867914
1739209791.775256;-35.57807855764607
1739209791.775264;-38.13080360867914
1739209791.7752724;-38.13080360867914
1739209791.7752807;-45.120503652039325
1739209791.7752888;-33.981070128970906
1739209791.7752972;-32.816014438256545
1739209791.7753055;-45.120503652039325
1739209791.7753136;-45.120503652039325
1739209791.775322;-45.120503652039325
1739209791.7753303;-38.13080360867914
1739209791.7753384;-38.13080360867914
1739209791.7753468;-31.141103565318893
1739209791.775355;-45.120503652039325
1739209791.7753632;-45.120503652039325
1739209791.7753716;-33.981070128970906
1739209791.77538;-45.120503652039325
1739209791.775388;-38.13080360867914
1739209791.7753963;-45.120503652039325
1739209791.7754047;-45.120503652039325
1739209791.7754128;-45.120503652039325
1739209791.7754211;-38.13080360867914
1739209791.7754295;-35.57807855764607
1739209791.7754376;-45.120503652039325
1739209791.775446;-45.120503652039325
1739209791.7754543;-38.13080360867914
1739209791.7754624;-35.57807855764607
1739209791.7754707;-45.120503652039325
1739209791.775479;-38.13080360867914
1739209791.7754872;-45.120503652039325
1739209791.7754955;-45.120503652039325
1739209791.7755039;-45.120503652039325
1739209791.775512;-45.120503652039325
1739209791.7755203;-45.120503652039325
1739209791.7755287;-45.120503652039325
1739209791.7755368;-38.13080360867914
1739209791.7755451;-38.13080360867914
1739209791.7755535;-38.13080360867914
1739209791.7755616;-45.120503652039325
1739209791.77557;-45.120503652039325
1739209791.7755783;-45.120503652039325
1739209791.7755864;-45.120503652039325
1739209791.7755947;-38.13080360867914
1739209791.775603;-38.13080360867914
1739209791.7756112;-45.120503652039325
1739209791.7756195;-38.13080360867914
1739209791.7756279;-32.816014438256545
1739209791.775636;-45.120503652039325
1739209791.7756443;-38.13080360867914
1739209791.7756526;-45.120503652039325
1739209791.7756608;-45.120503652039325
1739209791.775669;-38.13080360867914
1739209791.7756774;-35.57807855764607
1739209791.7756855;-45.120503652039325
1739209791.775694;-38.13080360867914
1739209791.7757022;-38.13080360867914
1739209791.7757103;-45.120503652039325
1739209791.7757187;-38.13080360867914
1739209791.775727;-45.120503652039325
1739209791.7757354;-38.13080360867914
1739209791.7757435;-35.57807855764607
1739209791.7757518;-35.57807855764607
1739209791.7757602;-28.58837851428586
1739209791.7757683;-38.13080360867914
1739209791.7757766;-38.13080360867914
1739209791.775785;-45.120503652039325
1739209791.775793;-38.13080360867914
1739209791.7758014;-38.13080360867914
1739209791.7758098;-38.13080360867914
1739209791.7758179;-38.13080360867914
1739209791.7758262;-31.141103565318943
1739209791.7758346;-38.13080360867914
1739209791.7758427;-35.57807855764607
1739209791.775851;-45.120503652039325
1739209791.7758594;-45.120503652039325
1739209791.7758675;-38.13080360867914
1739209791.7758758;-35.57807855764607
1739209791.7758842;-45.120503652039325
1739209791.7758923;-38.13080360867914
1739209791.7759006;-35.57807855764607
1739209791.775909;-32.816014438256545
1739209791.775917;-38.13080360867914
1739209791.7759254;-38.13080360867914
1739209791.7759337;-38.13080360867914
1739209791.7759418;-38.13080360867914
1739209791.7759502;-38.13080360867914
1739209791.7759585;-45.120503652039325
1739209791.7759666;-38.13080360867914
1739209791.775975;-38.13080360867914
1739209791.7759833;-38.13080360867914
1739209791.7759914;-38.13080360867914
1739209791.7759998;-38.13080360867914
1739209791.7760081;-45.120503652039325
1739209791.7760162;-38.13080360867914
1739209791.7760246;-45.120503652039325
1739209791.776033;-45.120503652039325
1739209791.776041;-45.120503652039325
1739209791.7760494;-38.13080360867914
1739209791.7760577;-38.13080360867914
1739209791.7760658;-45.120503652039325
1739209791.7760742;-38.13080360867914
1739209791.7760825;-38.13080360867914
1739209791.7760906;-28.992665084841942
1739209791.776099;-31.141103565318915
1739209791.7761073;-45.120503652039325
1739209791.7761154;-38.13080360867914
1739209791.7761238;-35.57807855764607
1739209791.776132;-33.981070128970906
1739209791.7761402;-38.13080360867914
1739209791.7761486;-38.13080360867914
1739209791.776157;-33.981070128970906
1739209791.776165;-38.13080360867914
1739209791.7761734;-45.120503652039325
1739209791.7761817;-38.13080360867914
1739209791.7761898;-35.57807855764607
1739209791.7761981;-45.120503652039325
1739209791.7762065;-33.981070128970906
1739209791.7762146;-45.120503652039325
1739209791.776223;-31.141103565318915
1739209791.7762313;-31.141103565318915
1739209791.7762394;-45.120503652039325
1739209791.7762477;-38.13080360867914
1739209791.776256;-45.120503652039325
1739209791.7762642;-38.13080360867914
1739209791.7762725;-45.120503652039325
1739209791.7762809;-38.13080360867914
1739209791.7762892;-45.120503652039325
1739209791.7762973;-38.13080360867914
1739209791.7763057;-35.57807855764607
1739209791.776314;-38.13080360867914
1739209791.7763221;-45.120503652039325
1739209791.7763305;-45.120503652039325
1739209791.7763388;-38.13080360867914
1739209791.776347;-38.13080360867914
1739209791.7763553;-45.120503652039325
1739209791.7763636;-45.120503652039325
1739209791.7763717;-38.13080360867914
1739209791.77638;-38.13080360867914
1739209791.7763884;-45.120503652039325
1739209791.7763965;-45.120503652039325
1739209791.7764049;-38.13080360867914
1739209791.7764132;-45.120503652039325
1739209791.7764213;-45.120503652039325
1739209791.7764297;-38.13080360867914
1739209791.776438;-33.981070128970906
1739209791.776446;-38.13080360867914
1739209791.7764544;-38.13080360867914
1739209791.7764628;-35.57807855764607
1739209791.776471;-38.13080360867914
1739209791.7764792;-45.120503652039325
1739209791.7764876;-45.120503652039325
1739209791.7764957;-38.13080360867914
1739209791.776504;-45.120503652039325
1739209791.7765124;-45.120503652039325
1739209791.7765205;-45.120503652039325
1739209791.7765288;-45.120503652039325
1739209791.7765372;-45.120503652039325
1739209791.7765453;-33.981070128970906
1739209791.7765536;-38.13080360867914
1739209791.776562;-45.120503652039325
1739209791.77657;-45.120503652039325
1739209791.7765784;-38.13080360867914
1739209791.7765868;-38.13080360867914
1739209791.7765949;-38.13080360867914
1739209791.7766032;-45.120503652039325
1739209791.7766116;-38.13080360867914
1739209791.7766197;-35.57807855764607
1739209791.776628;-35.57807855764607
1739209791.7766364;-35.57807855764607
1739209791.7766445;-38.13080360867914
1739209791.7766528;-38.13080360867914
1739209791.7766612;-38.13080360867914
1739209791.7766693;-38.13080360867914
1739209791.7766776;-45.120503652039325
1739209791.776686;-45.120503652039325
1739209791.776694;-45.120503652039325
1739209791.7767024;-45.120503652039325
1739209791.7767107;-33.981070128970906
1739209791.7767189;-38.13080360867914
1739209791.7767272;-45.120503652039325
1739209791.7767355;-45.120503652039325
1739209791.7767437;-45.120503652039325
1739209791.776752;-38.13080360867914
1739209791.7767603;-35.57807855764607
1739209791.7767684;-35.57807855764607
1739209791.7767768;-45.120503652039325
1739209791.7767851;-45.120503652039325
1739209791.7767935;-38.13080360867914
1739209791.7768016;-38.13080360867914
1739209791.77681;-35.57807855764607
1739209791.7768183;-35.57807855764607
1739209791.7768264;-38.13080360867914
1739209791.7768347;-35.57807855764607
1739209791.776843;-45.120503652039325
1739209791.7768512;-45.120503652039325
1739209791.7768595;-45.120503652039325
1739209791.7768679;-45.120503652039325
1739209791.776876;-45.120503652039325
1739209791.7768843;-38.13080360867914
1739209791.7768927;-45.120503652039325
1739209791.7769008;-45.120503652039325
1739209791.776909;-45.120503652039325
1739209791.7769175;-45.120503652039325
1739209791.7769256;-32.816014438256545
1739209791.776934;-33.981070128970906
1739209791.7769423;-45.120503652039325
1739209791.7769504;-45.120503652039325
1739209791.7769587;-35.57807855764607
1739209791.776967;-27.8777449560314
1739209791.7769752;-45.120503652039325
1739209791.7769835;-45.120503652039325
1739209791.7769918;-45.120503652039325
1739209791.777;-38.13080360867914
1739209791.7770083;-45.120503652039325
1739209791.7770166;-38.13080360867914
1739209791.7770247;-45.120503652039325
1739209791.777033;-45.120503652039325
1739209791.7770414;-38.13080360867914
1739209791.7770495;-38.13080360867914
1739209791.777058;-35.57807855764607
1739209791.7770662;-45.120503652039325
1739209791.7770743;-38.13080360867914
1739209791.7770827;-45.120503652039325
1739209791.777091;-32.816014438256545
1739209791.7770991;-26.991370085610736
1739209791.7771075;-45.120503652039325
1739209791.7771158;-45.120503652039325
1739209791.777124;-38.13080360867914
1739209791.7771323;-31.141103565318893
1739209791.7771406;-45.120503652039325
1739209791.7771487;-45.120503652039325
1739209791.777157;-45.120503652039325
1739209791.7771654;-38.13080360867914
1739209791.7771735;-45.120503652039325
1739209791.7771819;-45.120503652039325
1739209791.7771902;-45.120503652039325
1739209791.7771983;-45.120503652039325
1739209791.7772067;-45.120503652039325
1739209791.777215;-45.120503652039325
1739209791.777223;-45.120503652039325
1739209791.7772315;-35.57807855764607
1739209791.7772398;-45.120503652039325
1739209791.777248;-45.120503652039325
1739209791.7772563;-33.981070128970906
1739209791.7772646;-45.120503652039325
1739209791.7772727;-45.120503652039325
1739209791.777281;-38.13080360867914
1739209791.7772894;-45.120503652039325
1739209791.7772975;-45.120503652039325
1739209791.7773058;-38.13080360867914
1739209791.7773142;-45.120503652039325
1739209791.7773223;-38.13080360867914
1739209791.7773306;-35.57807855764607
1739209791.777339;-45.120503652039325
1739209791.7773473;-45.120503652039325
1739209791.7773554;-45.120503652039325
1739209791.7773638;-38.13080360867914
1739209791.7773721;-45.120503652039325
1739209791.7773802;-38.13080360867914
1739209791.7773886;-38.13080360867914
1739209791.777397;-45.120503652039325
1739209791.777405;-45.120503652039325
1739209791.7774134;-45.120503652039325
1739209791.7774217;-33.981070128970906
1739209791.7774298;-27.8777449560314
1739209791.7774382;-38.13080360867914
1739209791.7774465;-45.120503652039325
1739209791.7774546;-38.13080360867914
1739209791.777463;-38.13080360867914
1739209791.7774713;-38.13080360867914
1739209791.7774794;-38.13080360867914
1739209791.7774878;-33.981070128970906
1739209791.777496;-45.120503652039325
1739209791.7775042;-33.981070128970906
1739209791.7775126;-33.981070128970906
1739209791.777521;-45.120503652039325
