CAN Message; 0x1a7:0000045c1fd8a93d
Timestamp;Amplitude
1739209848.9116633;-45.120503652039325
1739209848.9116695;-38.13080360867914
1739209848.911676;-38.13080360867914
1739209848.9116821;-45.120503652039325
1739209848.9116886;-45.120503652039325
1739209848.9116948;-45.120503652039325
1739209848.9117012;-45.120503652039325
1739209848.9117074;-45.120503652039325
1739209848.9117138;-38.13080360867914
1739209848.91172;-38.13080360867914
1739209848.9117265;-38.13080360867914
1739209848.9117327;-38.13080360867914
1739209848.911739;-35.57807855764607
1739209848.9117453;-38.13080360867914
1739209848.9117517;-45.120503652039325
1739209848.911758;-45.120503652039325
1739209848.9117644;-45.120503652039325
1739209848.9117706;-45.120503652039325
1739209848.911777;-45.120503652039325
1739209848.9117832;-45.120503652039325
1739209848.9117897;-45.120503652039325
1739209848.9117959;-38.13080360867914
1739209848.9118023;-32.816014438256545
1739209848.9118085;-38.13080360867914
1739209848.911815;-35.57807855764607
1739209848.9118211;-45.120503652039325
1739209848.9118276;-38.13080360867914
1739209848.9118338;-33.981070128970906
1739209848.9118402;-45.120503652039325
1739209848.9118464;-45.120503652039325
1739209848.9118528;-45.120503652039325
1739209848.911859;-45.120503652039325
1739209848.9118655;-45.120503652039325
1739209848.9118717;-45.120503652039325
1739209848.911878;-45.120503652039325
1739209848.9118843;-35.57807855764607
1739209848.9118907;-38.13080360867914
1739209848.911897;-38.13080360867914
1739209848.9119034;-45.120503652039325
1739209848.9119096;-38.13080360867914
1739209848.911916;-45.120503652039325
1739209848.9119222;-38.13080360867914
1739209848.9119287;-45.120503652039325
1739209848.9119349;-38.13080360867914
1739209848.9119413;-35.57807855764607
1739209848.9119475;-38.13080360867914
1739209848.911954;-45.120503652039325
1739209848.9119601;-38.13080360867914
1739209848.9119666;-45.120503652039325
1739209848.9119728;-35.57807855764607
1739209848.9119792;-38.13080360867914
1739209848.9119854;-45.120503652039325
1739209848.9119918;-45.120503652039325
1739209848.911998;-38.13080360867914
1739209848.9120045;-45.120503652039325
1739209848.9120107;-38.13080360867914
1739209848.912017;-35.57807855764607
1739209848.9120233;-38.13080360867914
1739209848.9120297;-45.120503652039325
1739209848.912036;-38.13080360867914
1739209848.9120424;-35.57807855764607
1739209848.9120486;-45.120503652039325
1739209848.912055;-38.13080360867914
1739209848.9120612;-38.13080360867914
1739209848.9120677;-38.13080360867914
1739209848.9120739;-38.13080360867914
1739209848.9120803;-32.816014438256545
1739209848.9120865;-38.13080360867914
1739209848.912093;-45.120503652039325
1739209848.9120991;-35.57807855764607
1739209848.9121056;-38.13080360867914
1739209848.9121118;-33.981070128970906
1739209848.9121182;-35.57807855764607
1739209848.9121244;-38.13080360867914
1739209848.9121308;-38.13080360867914
1739209848.912137;-45.120503652039325
1739209848.9121435;-45.120503652039325
1739209848.9121497;-45.120503652039325
1739209848.912156;-45.120503652039325
1739209848.9121623;-38.13080360867914
1739209848.9121687;-45.120503652039325
1739209848.912175;-38.13080360867914
1739209848.9121814;-45.120503652039325
1739209848.9121876;-38.13080360867914
1739209848.912194;-45.120503652039325
1739209848.9122002;-38.13080360867914
1739209848.9122066;-38.13080360867914
1739209848.9122128;-33.981070128970906
1739209848.9122193;-45.120503652039325
1739209848.9122255;-45.120503652039325
1739209848.912232;-45.120503652039325
1739209848.9122381;-38.13080360867914
1739209848.9122446;-35.57807855764607
1739209848.9122508;-45.120503652039325
1739209848.9122572;-35.57807855764607
1739209848.9122634;-38.13080360867914
1739209848.9122698;-45.120503652039325
1739209848.912276;-45.120503652039325
1739209848.9122825;-45.120503652039325
1739209848.9122887;-45.120503652039325
1739209848.912295;-38.13080360867914
1739209848.9123013;-45.120503652039325
1739209848.9123077;-45.120503652039325
1739209848.912314;-28.992665084841942
1739209848.9123204;-33.981070128970906
1739209848.9123266;-38.13080360867914
1739209848.912333;-45.120503652039325
1739209848.9123392;-45.120503652039325
1739209848.9123456;-45.120503652039325
1739209848.9123518;-45.120503652039325
1739209848.9123583;-38.13080360867914
1739209848.9123645;-32.816014438256545
1739209848.912371;-38.13080360867914
1739209848.912377;-45.120503652039325
1739209848.9123836;-45.120503652039325
1739209848.9123898;-38.13080360867914
1739209848.9123962;-45.120503652039325
1739209848.9124024;-45.120503652039325
1739209848.9124088;-45.120503652039325
1739209848.912415;-33.981070128970906
1739209848.9124212;-35.57807855764607
1739209848.9124277;-45.120503652039325
1739209848.9124339;-45.120503652039325
1739209848.9124403;-33.981070128970906
1739209848.9124465;-35.57807855764607
1739209848.912453;-33.981070128970906
1739209848.9124591;-45.120503652039325
1739209848.9124656;-33.981070128970906
1739209848.9124718;-33.981070128970906
1739209848.9124782;-38.13080360867914
1739209848.9124844;-45.120503652039325
1739209848.9124908;-33.981070128970906
1739209848.912497;-45.120503652039325
1739209848.9125035;-45.120503652039325
1739209848.9125097;-38.13080360867914
1739209848.912516;-32.816014438256545
1739209848.9125223;-33.981070128970906
1739209848.9125288;-45.120503652039325
1739209848.912535;-45.120503652039325
1739209848.9125414;-38.13080360867914
1739209848.9125476;-38.13080360867914
1739209848.912554;-38.13080360867914
1739209848.9125602;-38.13080360867914
1739209848.9125667;-31.141103565318915
1739209848.9125729;-33.981070128970906
1739209848.9125793;-45.120503652039325
1739209848.9125855;-32.816014438256545
1739209848.912592;-33.981070128970906
1739209848.9125981;-45.120503652039325
1739209848.9126046;-38.13080360867914
1739209848.9126108;-30.49652367304973
1739209848.9126172;-38.13080360867914
1739209848.9126234;-38.13080360867914
1739209848.9126298;-38.13080360867914
1739209848.912636;-35.57807855764607
1739209848.9126425;-45.120503652039325
1739209848.9126487;-38.13080360867914
1739209848.912655;-45.120503652039325
1739209848.9126613;-45.120503652039325
1739209848.9126678;-38.13080360867914
1739209848.912674;-45.120503652039325
1739209848.9126804;-38.13080360867914
1739209848.9126866;-35.57807855764607
1739209848.912693;-38.13080360867914
1739209848.9126992;-45.120503652039325
1739209848.9127057;-38.13080360867914
1739209848.9127119;-45.120503652039325
1739209848.9127183;-38.13080360867914
1739209848.9127245;-35.57807855764607
1739209848.912731;-38.13080360867914
1739209848.9127371;-45.120503652039325
1739209848.9127436;-38.13080360867914
1739209848.9127498;-33.981070128970906
1739209848.9127562;-45.120503652039325
1739209848.9127624;-45.120503652039325
1739209848.9127688;-45.120503652039325
1739209848.912775;-45.120503652039325
1739209848.9127815;-38.13080360867914
1739209848.9127877;-38.13080360867914
1739209848.912794;-45.120503652039325
1739209848.9128003;-45.120503652039325
1739209848.9128067;-33.981070128970906
1739209848.912813;-45.120503652039325
1739209848.9128194;-38.13080360867914
1739209848.9128256;-31.141103565318893
1739209848.912832;-35.57807855764607
1739209848.9128382;-45.120503652039325
1739209848.9128447;-35.57807855764607
1739209848.9128509;-38.13080360867914
1739209848.9128573;-45.120503652039325
1739209848.9128635;-45.120503652039325
1739209848.91287;-45.120503652039325
1739209848.9128761;-45.120503652039325
1739209848.9128826;-38.13080360867914
1739209848.9128888;-45.120503652039325
1739209848.9128952;-45.120503652039325
1739209848.9129014;-38.13080360867914
1739209848.9129078;-38.13080360867914
1739209848.912914;-45.120503652039325
1739209848.9129205;-38.13080360867914
1739209848.9129267;-32.816014438256545
1739209848.912933;-45.120503652039325
1739209848.9129393;-45.120503652039325
1739209848.9129457;-33.981070128970906
1739209848.912952;-45.120503652039325
1739209848.9129584;-45.120503652039325
1739209848.9129646;-45.120503652039325
1739209848.912971;-45.120503652039325
1739209848.9129772;-45.120503652039325
1739209848.9129837;-45.120503652039325
1739209848.9129899;-38.13080360867914
1739209848.9129963;-38.13080360867914
1739209848.9130025;-38.13080360867914
1739209848.913009;-45.120503652039325
1739209848.9130151;-45.120503652039325
1739209848.9130216;-45.120503652039325
1739209848.9130278;-45.120503652039325
1739209848.9130342;-35.57807855764607
1739209848.9130404;-38.13080360867914
1739209848.9130468;-38.13080360867914
1739209848.913053;-45.120503652039325
1739209848.9130595;-45.120503652039325
1739209848.9130657;-45.120503652039325
1739209848.913072;-33.981070128970906
1739209848.9130783;-33.981070128970906
1739209848.9130847;-45.120503652039325
1739209848.913091;-45.120503652039325
1739209848.9130974;-45.120503652039325
1739209848.9131036;-35.57807855764607
1739209848.91311;-45.120503652039325
1739209848.9131162;-33.981070128970906
1739209848.9131227;-45.120503652039325
1739209848.9131289;-38.13080360867914
1739209848.9131353;-33.981070128970906
1739209848.9131415;-45.120503652039325
1739209848.913148;-45.120503652039325
1739209848.9131541;-38.13080360867914
1739209848.9131606;-38.13080360867914
1739209848.9131668;-45.120503652039325
1739209848.9131732;-45.120503652039325
1739209848.9131794;-38.13080360867914
1739209848.9131858;-38.13080360867914
1739209848.913192;-45.120503652039325
1739209848.9131985;-38.13080360867914
1739209848.9132047;-38.13080360867914
1739209848.913211;-38.13080360867914
1739209848.9132173;-45.120503652039325
1739209848.9132237;-45.120503652039325
1739209848.91323;-38.13080360867914
1739209848.9132364;-45.120503652039325
1739209848.9132426;-45.120503652039325
1739209848.913249;-45.120503652039325
1739209848.9132552;-32.816014438256545
1739209848.9132617;-32.816014438256545
1739209848.9132679;-45.120503652039325
1739209848.9132743;-45.120503652039325
1739209848.9132805;-38.13080360867914
1739209848.913287;-31.141103565318915
1739209848.9132931;-38.13080360867914
1739209848.9132996;-38.13080360867914
1739209848.9133058;-45.120503652039325
1739209848.9133122;-45.120503652039325
1739209848.9133184;-45.120503652039325
1739209848.9133248;-45.120503652039325
1739209848.913331;-38.13080360867914
1739209848.9133375;-32.816014438256545
1739209848.9133437;-45.120503652039325
1739209848.91335;-45.120503652039325
1739209848.9133563;-38.13080360867914
1739209848.9133627;-45.120503652039325
1739209848.913369;-45.120503652039325
1739209848.9133754;-45.120503652039325
1739209848.9133816;-35.57807855764607
1739209848.913388;-31.141103565318915
1739209848.9133942;-45.120503652039325
1739209848.9134007;-38.13080360867914
1739209848.9134068;-35.57807855764607
1739209848.9134133;-33.981070128970906
1739209848.9134195;-45.120503652039325
1739209848.913426;-38.13080360867914
1739209848.9134321;-35.57807855764607
1739209848.9134386;-45.120503652039325
1739209848.9134448;-38.13080360867914
1739209848.9134512;-38.13080360867914
1739209848.9134574;-38.13080360867914
1739209848.9134638;-38.13080360867914
1739209848.91347;-45.120503652039325
1739209848.9134765;-45.120503652039325
1739209848.9134827;-45.120503652039325
1739209848.913489;-33.981070128970906
1739209848.9134953;-45.120503652039325
1739209848.9135017;-38.13080360867914
1739209848.913508;-45.120503652039325
1739209848.9135144;-38.13080360867914
1739209848.9135206;-45.120503652039325
1739209848.913527;-33.981070128970906
1739209848.9135332;-35.57807855764607
1739209848.9135396;-32.816014438256545
1739209848.9135458;-33.981070128970906
1739209848.9135523;-45.120503652039325
1739209848.9135585;-45.120503652039325
1739209848.913565;-38.13080360867914
1739209848.9135711;-38.13080360867914
1739209848.9135776;-38.13080360867914
1739209848.9135838;-45.120503652039325
1739209848.9135902;-31.141103565318915
1739209848.9135964;-38.13080360867914
1739209848.9136028;-38.13080360867914
1739209848.913609;-45.120503652039325
1739209848.9136155;-45.120503652039325
1739209848.9136217;-38.13080360867914
1739209848.913628;-38.13080360867914
1739209848.9136343;-45.120503652039325
1739209848.9136407;-45.120503652039325
1739209848.913647;-45.120503652039325
1739209848.9136534;-45.120503652039325
1739209848.9136596;-45.120503652039325
1739209848.913666;-38.13080360867914
1739209848.9136722;-45.120503652039325
1739209848.9136786;-45.120503652039325
1739209848.9136848;-45.120503652039325
1739209848.9136913;-45.120503652039325
1739209848.9136975;-38.13080360867914
1739209848.913704;-45.120503652039325
1739209848.91371;-45.120503652039325
1739209848.9137166;-38.13080360867914
1739209848.9137228;-32.816014438256545
1739209848.9137292;-45.120503652039325
1739209848.9137354;-45.120503652039325
1739209848.9137418;-33.981070128970906
1739209848.913748;-33.981070128970906
1739209848.9137545;-45.120503652039325
1739209848.9137607;-38.13080360867914
1739209848.913767;-38.13080360867914
1739209848.9137733;-45.120503652039325
1739209848.9137797;-45.120503652039325
1739209848.913786;-45.120503652039325
1739209848.9137924;-45.120503652039325
1739209848.9137986;-45.120503652039325
1739209848.913805;-38.13080360867914
1739209848.9138112;-38.13080360867914
1739209848.9138176;-35.57807855764607
1739209848.9138238;-38.13080360867914
1739209848.9138303;-38.13080360867914
1739209848.9138365;-38.13080360867914
1739209848.913843;-45.120503652039325
1739209848.913849;-35.57807855764607
1739209848.9138556;-45.120503652039325
1739209848.9138618;-45.120503652039325
1739209848.9138682;-45.120503652039325
1739209848.9138744;-45.120503652039325
1739209848.9138808;-45.120503652039325
1739209848.913887;-38.13080360867914
1739209848.9138935;-38.13080360867914
1739209848.9138997;-45.120503652039325
1739209848.913906;-38.13080360867914
1739209848.9139123;-38.13080360867914
1739209848.9139187;-35.57807855764607
1739209848.913925;-38.13080360867914
1739209848.9139314;-38.13080360867914
1739209848.9139376;-38.13080360867914
1739209848.913944;-38.13080360867914
1739209848.9139502;-35.57807855764607
1739209848.9139566;-38.13080360867914
1739209848.9139628;-38.13080360867914
1739209848.9139693;-45.120503652039325
1739209848.9139755;-45.120503652039325
1739209848.913982;-38.13080360867914
1739209848.913988;-29.438486411369333
1739209848.9139946;-38.13080360867914
1739209848.9140007;-45.120503652039325
1739209848.9140072;-38.13080360867914
1739209848.9140134;-45.120503652039325
1739209848.9140198;-45.120503652039325
1739209848.914026;-45.120503652039325
1739209848.9140325;-38.13080360867914
1739209848.9140387;-32.816014438256545
1739209848.914045;-38.13080360867914
1739209848.9140513;-45.120503652039325
1739209848.9140577;-45.120503652039325
1739209848.914064;-38.13080360867914
1739209848.9140704;-45.120503652039325
1739209848.9140766;-35.57807855764607
1739209848.914083;-38.13080360867914
1739209848.9140892;-35.57807855764607
1739209848.9140956;-45.120503652039325
1739209848.9141018;-30.49652367304973
1739209848.9141083;-38.13080360867914
1739209848.9141145;-45.120503652039325
1739209848.914121;-45.120503652039325
1739209848.914127;-45.120503652039325
