CAN Message; 0x1b8:0300716f44363d9e
1739209686.9556828;-38.13080360867914
1739209686.955688;-35.57807855764607
1739209686.9556932;-38.13080360867914
1739209686.9556985;-38.13080360867914
1739209686.9557037;-45.120503652039325
1739209686.955709;-45.120503652039325
1739209686.9557142;-45.120503652039325
1739209686.9557195;-45.120503652039325
1739209686.9557247;-38.13080360867914
1739209686.95573;-45.120503652039325
1739209686.9557352;-32.816014438256545
1739209686.9557405;-45.120503652039325
1739209686.9557455;-33.981070128970906
1739209686.9557507;-32.816014438256545
1739209686.955756;-38.13080360867914
1739209686.9557612;-45.120503652039325
1739209686.9557664;-33.981070128970906
1739209686.9557717;-38.13080360867914
1739209686.9604175;-38.13080360867914
1739209686.9604197;-38.13080360867914
1739209686.9604216;-35.57807855764607
1739209686.9604235;-45.120503652039325
1739209686.9604254;-38.13080360867914
1739209686.9604273;-38.13080360867914
1739209686.9604292;-45.120503652039325
1739209686.960431;-38.13080360867914
1739209686.960433;-38.13080360867914
1739209686.960435;-38.13080360867914
1739209686.9604368;-45.120503652039325
1739209686.9604387;-45.120503652039325
1739209686.9604406;-45.120503652039325
1739209686.9604425;-38.13080360867914
1739209686.9604445;-38.13080360867914
1739209686.9604464;-45.120503652039325
1739209686.9604485;-45.120503652039325
1739209686.9604504;-38.13080360867914
1739209686.9604523;-35.57807855764607
1739209686.9604542;-45.120503652039325
1739209686.9604561;-45.120503652039325
1739209686.960458;-45.120503652039325
1739209686.96046;-45.120503652039325
1739209686.9604619;-38.13080360867914
1739209686.9604638;-38.13080360867914
1739209686.9604657;-45.120503652039325
1739209686.9604676;-38.13080360867914
1739209686.9604695;-31.141103565318915
1739209686.9604714;-38.13080360867914
1739209686.9604733;-33.981070128970906
1739209686.9604754;-45.120503652039325
1739209686.9604774;-38.13080360867914
1739209686.9604793;-38.13080360867914
1739209686.9604812;-38.13080360867914
1739209686.960483;-38.13080360867914
1739209686.960485;-45.120503652039325
1739209686.960487;-35.57807855764607
1739209686.9604888;-38.13080360867914
1739209686.9604907;-35.57807855764607
1739209686.9604926;-38.13080360867914
1739209686.9604945;-33.981070128970906
1739209686.9604964;-45.120503652039325
1739209686.9604983;-45.120503652039325
1739209686.9605002;-33.981070128970906
1739209686.9605021;-38.13080360867914
1739209686.9605043;-38.13080360867914
1739209686.9605062;-45.120503652039325
1739209686.960508;-45.120503652039325
1739209686.96051;-38.13080360867914
1739209686.960512;-35.57807855764607
1739209686.9605138;-38.13080360867914
1739209686.9605157;-45.120503652039325
1739209686.9605176;-45.120503652039325
1739209686.9605196;-45.120503652039325
1739209686.9605215;-27.8777449560314
1739209686.9605234;-35.57807855764607
1739209686.9605253;-38.13080360867914
1739209686.9605272;-45.120503652039325
1739209686.960529;-32.816014438256545
1739209686.960531;-45.120503652039325
1739209686.9605331;-45.120503652039325
1739209686.960535;-45.120503652039325
1739209686.960537;-45.120503652039325
1739209686.9605389;-45.120503652039325
1739209686.9605408;-45.120503652039325
1739209686.9605427;-45.120503652039325
1739209686.9605446;-45.120503652039325
1739209686.9605465;-45.120503652039325
1739209686.9605484;-38.13080360867914
1739209686.9605503;-38.13080360867914
1739209686.9605522;-45.120503652039325
1739209686.9605541;-38.13080360867914
1739209686.960556;-38.13080360867914
1739209686.960558;-38.13080360867914
1739209686.9605598;-45.120503652039325
1739209686.960562;-45.120503652039325
1739209686.960564;-45.120503652039325
1739209686.9605658;-45.120503652039325
1739209686.9605677;-27.8777449560314
1739209686.9605696;-32.816014438256545
1739209686.9605715;-45.120503652039325
1739209686.9605734;-45.120503652039325
1739209686.9605753;-35.57807855764607
1739209686.9605772;-38.13080360867914
1739209686.9605792;-38.13080360867914
1739209686.960581;-35.57807855764607
1739209686.960583;-38.13080360867914
1739209686.9605849;-45.120503652039325
1739209686.9605868;-45.120503652039325
1739209686.9605887;-45.120503652039325
1739209686.9605908;-45.120503652039325
1739209686.9605927;-45.120503652039325
1739209686.9605947;-38.13080360867914
1739209686.9605966;-45.120503652039325
1739209686.9605985;-30.49652367304973
1739209686.9606004;-38.13080360867914
1739209686.9606023;-45.120503652039325
1739209686.9606042;-38.13080360867914
1739209686.960606;-45.120503652039325
1739209686.960608;-45.120503652039325
1739209686.96061;-45.120503652039325
1739209686.9606118;-45.120503652039325
1739209686.9606137;-45.120503652039325
1739209686.9606156;-45.120503652039325
1739209686.9606175;-45.120503652039325
1739209686.9606197;-45.120503652039325
1739209686.9606216;-32.816014438256545
1739209686.9606235;-35.57807855764607
1739209686.9606254;-45.120503652039325
1739209686.9606273;-45.120503652039325
1739209686.9606292;-45.120503652039325
1739209686.9606311;-38.13080360867914
1739209686.960633;-35.57807855764607
1739209686.960635;-45.120503652039325
1739209686.9606369;-45.120503652039325
1739209686.9606388;-38.13080360867914
1739209686.9606407;-32.816014438256545
1739209686.9606426;-35.57807855764607
1739209686.9606445;-32.816014438256545
1739209686.9606466;-33.981070128970906
1739209686.9606485;-45.120503652039325
1739209686.9606504;-38.13080360867914
1739209686.9606524;-45.120503652039325
1739209686.9606543;-33.981070128970906
1739209686.9606562;-38.13080360867914
1739209686.960658;-38.13080360867914
1739209686.96066;-38.13080360867914
1739209686.960662;-45.120503652039325
1739209686.9606638;-45.120503652039325
1739209686.9606657;-45.120503652039325
1739209686.9606676;-45.120503652039325
1739209686.9606695;-45.120503652039325
1739209686.9606714;-32.816014438256545
1739209686.9606733;-45.120503652039325
1739209686.9606755;-38.13080360867914
1739209686.9606774;-38.13080360867914
1739209686.9606793;-45.120503652039325
1739209686.9606812;-38.13080360867914
1739209686.960683;-38.13080360867914
1739209686.960685;-35.57807855764607
1739209686.960687;-38.13080360867914
1739209686.9606888;-38.13080360867914
1739209686.9606907;-45.120503652039325
1739209686.9606926;-45.120503652039325
1739209686.9606946;-45.120503652039325
1739209686.9606965;-45.120503652039325
1739209686.9606984;-35.57807855764607
1739209686.9607003;-38.13080360867914
1739209686.9607022;-45.120503652039325
1739209686.9607043;-45.120503652039325
1739209686.9607062;-45.120503652039325
1739209686.9607081;-38.13080360867914
1739209686.96071;-45.120503652039325
1739209686.960712;-38.13080360867914
1739209686.9607139;-38.13080360867914
1739209686.9607158;-38.13080360867914
1739209686.9607177;-45.120503652039325
1739209686.9607196;-38.13080360867914
1739209686.9607215;-45.120503652039325
1739209686.9607234;-35.57807855764607
1739209686.9607253;-38.13080360867914
1739209686.9607272;-45.120503652039325
1739209686.9607291;-38.13080360867914
1739209686.960731;-33.981070128970906
1739209686.9607332;-35.57807855764607
1739209686.960735;-38.13080360867914
1739209686.960737;-38.13080360867914
1739209686.960739;-45.120503652039325
1739209686.9607408;-38.13080360867914
1739209686.9607427;-38.13080360867914
1739209686.9607446;-45.120503652039325
1739209686.9607465;-45.120503652039325
1739209686.9607484;-38.13080360867914
1739209686.9607503;-45.120503652039325
1739209686.9607522;-45.120503652039325
1739209686.9607542;-38.13080360867914
1739209686.960756;-45.120503652039325
1739209686.960758;-38.13080360867914
1739209686.9607599;-45.120503652039325
1739209686.960762;-38.13080360867914
1739209686.960764;-35.57807855764607
1739209686.9607658;-38.13080360867914
1739209686.9607677;-45.120503652039325
1739209686.9607697;-33.981070128970906
1739209686.9607716;-30.49652367304973
1739209686.9607735;-38.13080360867914
1739209686.9607754;-45.120503652039325
1739209686.9607773;-38.13080360867914
1739209686.9607792;-38.13080360867914
1739209686.960781;-38.13080360867914
1739209686.960783;-38.13080360867914
1739209686.960785;-45.120503652039325
1739209686.9607868;-45.120503652039325
1739209686.9607887;-38.13080360867914
1739209686.9607909;-45.120503652039325
1739209686.9607928;-38.13080360867914
1739209686.9607947;-45.120503652039325
1739209686.9607966;-45.120503652039325
1739209686.9607985;-35.57807855764607
1739209686.9608004;-31.141103565318915
1739209686.9608023;-28.58837851428586
1739209686.9608042;-45.120503652039325
1739209686.9608061;-45.120503652039325
1739209686.960808;-35.57807855764607
1739209686.96081;-38.13080360867914
1739209686.9608119;-38.13080360867914
1739209686.9608138;-33.981070128970906
1739209686.9608157;-45.120503652039325
1739209686.9608178;-45.120503652039325
1739209686.9608197;-38.13080360867914
1739209686.9608216;-45.120503652039325
1739209686.9608235;-45.120503652039325
1739209686.9608254;-45.120503652039325
1739209686.9608274;-38.13080360867914
1739209686.9608293;-38.13080360867914
1739209686.9608312;-45.120503652039325
1739209686.960833;-45.120503652039325
1739209686.960835;-38.13080360867914
1739209686.960837;-32.816014438256545
1739209686.9608388;-38.13080360867914
1739209686.9608407;-45.120503652039325
1739209686.9608426;-32.816014438256545
1739209686.9608445;-35.57807855764607
1739209686.9608467;-35.57807855764607
1739209686.9608486;-27.8777449560314
1739209686.9608505;-38.13080360867914
1739209686.9608524;-45.120503652039325
1739209686.9608543;-38.13080360867914
1739209686.9608562;-38.13080360867914
1739209686.960858;-45.120503652039325
1739209686.96086;-35.57807855764607
1739209686.960862;-45.120503652039325
1739209686.9608638;-38.13080360867914
1739209686.9608657;-45.120503652039325
1739209686.9608676;-38.13080360867914
1739209686.9608696;-38.13080360867914
1739209686.9608715;-31.141103565318893
1739209686.9608734;-38.13080360867914
1739209686.9608755;-35.57807855764607
1739209686.9608774;-38.13080360867914
1739209686.9608793;-45.120503652039325
1739209686.9608812;-38.13080360867914
1739209686.9608831;-45.120503652039325
1739209686.960885;-45.120503652039325
1739209686.960887;-45.120503652039325
1739209686.9608889;-45.120503652039325
1739209686.9608908;-45.120503652039325
1739209686.9608927;-35.57807855764607
1739209686.9608946;-35.57807855764607
1739209686.9608965;-45.120503652039325
1739209686.9608984;-38.13080360867914
1739209686.9609003;-38.13080360867914
1739209686.9609022;-32.816014438256545
1739209686.9609044;-45.120503652039325
1739209686.9609063;-38.13080360867914
1739209686.9609082;-45.120503652039325
1739209686.96091;-45.120503652039325
1739209686.960912;-45.120503652039325
1739209686.960914;-45.120503652039325
1739209686.9609158;-38.13080360867914
1739209686.9609177;-45.120503652039325
1739209686.9609196;-38.13080360867914
1739209686.9609215;-38.13080360867914
1739209686.9609234;-35.57807855764607
1739209686.9609253;-38.13080360867914
1739209686.9609272;-45.120503652039325
1739209686.9609292;-45.120503652039325
1739209686.960931;-45.120503652039325
1739209686.9609332;-45.120503652039325
1739209686.960935;-45.120503652039325
1739209686.960937;-45.120503652039325
1739209686.960939;-38.13080360867914
1739209686.9609408;-45.120503652039325
1739209686.9609427;-38.13080360867914
1739209686.9609447;-35.57807855764607
1739209686.9609466;-38.13080360867914
1739209686.9609485;-35.57807855764607
1739209686.9609504;-38.13080360867914
1739209686.9609523;-38.13080360867914
1739209686.9609542;-38.13080360867914
1739209686.960956;-38.13080360867914
1739209686.960958;-33.981070128970906
1739209686.96096;-38.13080360867914
1739209686.960962;-38.13080360867914
1739209686.960964;-45.120503652039325
1739209686.9609659;-38.13080360867914
1739209686.9609678;-38.13080360867914
1739209686.9609697;-38.13080360867914
1739209686.9609716;-45.120503652039325
1739209686.9609735;-32.816014438256545
1739209686.9609754;-35.57807855764607
1739209686.9609773;-38.13080360867914
1739209686.9609792;-45.120503652039325
1739209686.9609811;-33.981070128970906
1739209686.960983;-45.120503652039325
1739209686.960985;-38.13080360867914
1739209686.9609869;-45.120503652039325
1739209686.960989;-45.120503652039325
1739209686.960991;-35.57807855764607
1739209686.9609928;-38.13080360867914
1739209686.9609947;-38.13080360867914
1739209686.9609966;-38.13080360867914
1739209686.9609985;-35.57807855764607
1739209686.9610004;-38.13080360867914
1739209686.9610023;-45.120503652039325
1739209686.9610043;-38.13080360867914
1739209686.9610062;-38.13080360867914
1739209686.961008;-33.981070128970906
1739209686.96101;-45.120503652039325
1739209686.961012;-45.120503652039325
1739209686.9610138;-45.120503652039325
1739209686.9610157;-45.120503652039325
1739209686.9610178;-45.120503652039325
1739209686.9610198;-33.981070128970906
1739209686.9610217;-45.120503652039325
1739209686.9610236;-45.120503652039325
1739209686.9610255;-38.13080360867914
1739209686.9610274;-38.13080360867914
1739209686.9610293;-38.13080360867914
1739209686.9610312;-38.13080360867914
1739209686.961033;-38.13080360867914
1739209686.961035;-28.992665084841942
1739209686.961037;-38.13080360867914
1739209686.9610388;-38.13080360867914
1739209686.9610407;-38.13080360867914
1739209686.9610426;-33.981070128970906
1739209686.9610445;-38.13080360867914
1739209686.9610467;-45.120503652039325
1739209686.9610486;-45.120503652039325
1739209686.9610505;-31.141103565318915
1739209686.9610524;-35.57807855764607
1739209686.9610543;-45.120503652039325
1739209686.9610562;-38.13080360867914
1739209686.9610581;-38.13080360867914
1739209686.96106;-45.120503652039325
1739209686.961062;-45.120503652039325
1739209686.9610639;-35.57807855764607
1739209686.9610658;-32.816014438256545
1739209686.9610677;-45.120503652039325
1739209686.9610696;-38.13080360867914
1739209686.9610715;-45.120503652039325
1739209686.9610734;-45.120503652039325
1739209686.9610755;-38.13080360867914
1739209686.9610775;-45.120503652039325
1739209686.9610794;-45.120503652039325
1739209686.9610813;-38.13080360867914
1739209686.9610832;-45.120503652039325
1739209686.961085;-38.13080360867914
1739209686.961087;-35.57807855764607
1739209686.961089;-38.13080360867914
1739209686.9610908;-35.57807855764607
1739209686.9610927;-45.120503652039325
1739209686.9610946;-38.13080360867914
1739209686.9610965;-31.141103565318915
1739209686.9610984;-38.13080360867914
1739209686.9611003;-45.120503652039325
1739209686.9611022;-45.120503652039325
1739209686.9611044;-38.13080360867914
1739209686.9611063;-38.13080360867914
1739209686.9611082;-38.13080360867914
1739209686.96111;-38.13080360867914
1739209686.961112;-35.57807855764607
1739209686.961114;-33.981070128970906
1739209686.9611158;-38.13080360867914
1739209686.9611177;-38.13080360867914
1739209686.9611197;-38.13080360867914
1739209686.9611216;-35.57807855764607
1739209686.9611235;-38.13080360867914
1739209686.9611254;-45.120503652039325
1739209686.9611273;-31.141103565318915
1739209686.9611292;-33.981070128970906
1739209686.961131;-45.120503652039325
