CAN Message; 0x1a7:0000cae95152d4c7
1739209610.8018184;-35.57807855764607
1739209610.8018243;-35.57807855764607
1739209610.8018305;-29.438486411369333
1739209610.8018365;-38.13080360867914
1739209610.8018427;-38.13080360867914
1739209610.8018486;-45.120503652039325
1739209610.8018548;-45.120503652039325
1739209610.801861;-38.13080360867914
1739209610.801867;-35.57807855764607
1739209610.8018732;-38.13080360867914
1739209610.8018792;-38.13080360867914
1739209610.8018854;-38.13080360867914
1739209610.8018913;-38.13080360867914
1739209610.8018975;-45.120503652039325
1739209610.8019035;-45.120503652039325
1739209610.8019097;-45.120503652039325
1739209610.801916;-45.120503652039325
1739209610.8019218;-33.981070128970906
1739209610.801928;-28.21854285175415
1739209610.801934;-38.13080360867914
1739209610.8019402;-35.57807855764607
1739209610.8019462;-31.141103565318915
1739209610.8019524;-38.13080360867914
1739209610.8019586;-38.13080360867914
1739209610.8019645;-33.981070128970906
1739209610.8019707;-45.120503652039325
1739209610.8019767;-45.120503652039325
1739209610.8019829;-38.13080360867914
1739209610.8019888;-45.120503652039325
1739209610.801995;-45.120503652039325
1739209610.802001;-45.120503652039325
1739209610.8020072;-45.120503652039325
1739209610.8020134;-45.120503652039325
1739209610.8020194;-35.57807855764607
1739209610.8020256;-35.57807855764607
1739209610.8020315;-45.120503652039325
1739209610.8020377;-38.13080360867914
1739209610.8020437;-38.13080360867914
1739209610.8020499;-45.120503652039325
1739209610.8020558;-38.13080360867914
1739209610.802062;-45.120503652039325
1739209610.8020682;-45.120503652039325
1739209610.8020742;-45.120503652039325
1739209610.8020804;-38.13080360867914
1739209610.8020864;-38.13080360867914
1739209610.8020926;-45.120503652039325
1739209610.8020985;-45.120503652039325
1739209610.8021047;-35.57807855764607
1739209610.802111;-38.13080360867914
1739209610.8021169;-45.120503652039325
1739209610.802123;-45.120503652039325
1739209610.802129;-45.120503652039325
1739209610.8021352;-45.120503652039325
1739209610.8021412;-45.120503652039325
1739209610.8021474;-35.57807855764607
1739209610.8021533;-38.13080360867914
1739209610.8021595;-45.120503652039325
1739209610.8021657;-45.120503652039325
1739209610.8021717;-38.13080360867914
1739209610.802178;-38.13080360867914
1739209610.8021839;-45.120503652039325
1739209610.80219;-45.120503652039325
1739209610.802196;-45.120503652039325
1739209610.8022022;-45.120503652039325
1739209610.8022082;-45.120503652039325
1739209610.8022144;-45.120503652039325
1739209610.8022206;-45.120503652039325
1739209610.8022265;-38.13080360867914
1739209610.8022327;-38.13080360867914
1739209610.8022387;-45.120503652039325
1739209610.802245;-45.120503652039325
1739209610.8022509;-38.13080360867914
1739209610.802257;-35.57807855764607
1739209610.8022633;-38.13080360867914
1739209610.8022692;-33.981070128970906
1739209610.8022754;-33.981070128970906
1739209610.8022814;-45.120503652039325
1739209610.8022876;-38.13080360867914
1739209610.8022935;-38.13080360867914
1739209610.8022997;-35.57807855764607
1739209610.8023057;-38.13080360867914
1739209610.802312;-45.120503652039325
1739209610.802318;-45.120503652039325
1739209610.802324;-38.13080360867914
1739209610.8023303;-45.120503652039325
1739209610.8023362;-38.13080360867914
1739209610.8023424;-38.13080360867914
1739209610.8023484;-45.120503652039325
1739209610.8023546;-38.13080360867914
1739209610.8023608;-45.120503652039325
1739209610.8023667;-31.141103565318915
1739209610.802373;-31.141103565318915
1739209610.802379;-45.120503652039325
1739209610.802385;-45.120503652039325
1739209610.802391;-38.13080360867914
1739209610.8023973;-35.57807855764607
1739209610.8024032;-38.13080360867914
1739209610.8024094;-45.120503652039325
1739209610.8024156;-45.120503652039325
1739209610.8024216;-29.438486411369347
1739209610.8024278;-31.141103565318893
1739209610.8024337;-38.13080360867914
1739209610.80244;-45.120503652039325
1739209610.802446;-45.120503652039325
1739209610.802452;-38.13080360867914
1739209610.802458;-45.120503652039325
1739209610.8024642;-38.13080360867914
1739209610.8024704;-28.992665084841942
1739209610.8024764;-38.13080360867914
1739209610.8024826;-45.120503652039325
1739209610.8024886;-45.120503652039325
1739209610.8024948;-38.13080360867914
1739209610.8025007;-38.13080360867914
1739209610.802507;-38.13080360867914
1739209610.8025131;-38.13080360867914
1739209610.802519;-32.816014438256545
1739209610.8025253;-45.120503652039325
1739209610.8025312;-45.120503652039325
1739209610.8025374;-45.120503652039325
1739209610.8025434;-38.13080360867914
1739209610.8025496;-45.120503652039325
1739209610.8025556;-38.13080360867914
1739209610.8025618;-31.141103565318915
1739209610.802568;-26.991370085610722
1739209610.802574;-45.120503652039325
1739209610.80258;-38.13080360867914
1739209610.802586;-29.438486411369333
1739209610.8025923;-33.981070128970906
1739209610.8025982;-38.13080360867914
1739209610.8026044;-38.13080360867914
1739209610.8026104;-38.13080360867914
1739209610.8026166;-30.49652367304973
1739209610.8026228;-38.13080360867914
1739209610.8026288;-45.120503652039325
1739209610.802635;-38.13080360867914
1739209610.802641;-33.981070128970906
1739209610.802647;-35.57807855764607
1739209610.802653;-45.120503652039325
1739209610.8026593;-45.120503652039325
1739209610.8026655;-30.49652367304973
1739209610.8026714;-38.13080360867914
1739209610.8026776;-38.13080360867914
1739209610.8026836;-45.120503652039325
1739209610.8026898;-35.57807855764607
1739209610.8026958;-32.816014438256545
1739209610.802702;-38.13080360867914
1739209610.802708;-45.120503652039325
1739209610.802714;-28.992665084841942
1739209610.8027203;-32.816014438256545
1739209610.8027263;-33.981070128970906
1739209610.8027325;-45.120503652039325
1739209610.8027384;-45.120503652039325
1739209610.8027446;-45.120503652039325
1739209610.8027506;-45.120503652039325
1739209610.8027568;-38.13080360867914
1739209610.802763;-35.57807855764607
1739209610.802769;-38.13080360867914
1739209610.8027751;-38.13080360867914
1739209610.802781;-45.120503652039325
1739209610.8027873;-45.120503652039325
1739209610.8027933;-33.981070128970906
1739209610.8027995;-45.120503652039325
1739209610.8028054;-45.120503652039325
1739209610.8028116;-31.141103565318915
1739209610.8028178;-33.981070128970906
1739209610.8028238;-33.981070128970906
1739209610.80283;-45.120503652039325
1739209610.802836;-38.13080360867914
1739209610.8028421;-35.57807855764607
1739209610.802848;-38.13080360867914
1739209610.8028543;-38.13080360867914
1739209610.8028603;-45.120503652039325
1739209610.8028665;-45.120503652039325
1739209610.8028727;-45.120503652039325
1739209610.8028786;-45.120503652039325
1739209610.8028848;-45.120503652039325
1739209610.8028908;-45.120503652039325
1739209610.802897;-45.120503652039325
1739209610.802903;-38.13080360867914
1739209610.8029091;-38.13080360867914
1739209610.8029153;-38.13080360867914
1739209610.8029213;-38.13080360867914
1739209610.8029275;-38.13080360867914
1739209610.8029335;-38.13080360867914
1739209610.8029397;-38.13080360867914
1739209610.8029456;-38.13080360867914
1739209610.8029518;-45.120503652039325
1739209610.8029578;-35.57807855764607
1739209610.802964;-35.57807855764607
1739209610.8029702;-38.13080360867914
1739209610.8029761;-38.13080360867914
1739209610.8029823;-33.981070128970906
1739209610.8029883;-38.13080360867914
1739209610.8029945;-38.13080360867914
1739209610.8030005;-45.120503652039325
1739209610.8030066;-45.120503652039325
1739209610.8030126;-38.13080360867914
1739209610.8030188;-38.13080360867914
1739209610.803025;-45.120503652039325
1739209610.803031;-45.120503652039325
1739209610.8030372;-38.13080360867914
1739209610.8030431;-32.816014438256545
1739209610.8030493;-45.120503652039325
1739209610.8030553;-45.120503652039325
1739209610.8030615;-33.981070128970906
1739209610.8030677;-45.120503652039325
1739209610.8030736;-38.13080360867914
1739209610.8030798;-33.981070128970906
1739209610.8030858;-45.120503652039325
1739209610.803092;-45.120503652039325
1739209610.803098;-35.57807855764607
1739209610.8031042;-45.120503652039325
1739209610.8031101;-45.120503652039325
1739209610.8031163;-38.13080360867914
1739209610.8031225;-45.120503652039325
1739209610.8031285;-45.120503652039325
1739209610.8031347;-38.13080360867914
1739209610.8031406;-38.13080360867914
1739209610.8031468;-45.120503652039325
1739209610.8031528;-38.13080360867914
1739209610.803159;-32.816014438256545
1739209610.803165;-38.13080360867914
1739209610.8031712;-45.120503652039325
1739209610.8031774;-38.13080360867914
1739209610.8031833;-32.816014438256545
1739209610.8031895;-45.120503652039325
1739209610.8031955;-45.120503652039325
1739209610.8032017;-38.13080360867914
1739209610.8032076;-38.13080360867914
1739209610.8032138;-45.120503652039325
1739209610.80322;-38.13080360867914
1739209610.803226;-45.120503652039325
1739209610.8032322;-38.13080360867914
1739209610.8032382;-38.13080360867914
1739209610.8032444;-35.57807855764607
1739209610.8032503;-38.13080360867914
1739209610.8032565;-45.120503652039325
1739209610.8032625;-33.981070128970906
1739209610.8032687;-38.13080360867914
1739209610.8032749;-45.120503652039325
1739209610.8032808;-45.120503652039325
1739209610.803287;-38.13080360867914
1739209610.803293;-45.120503652039325
1739209610.8032992;-38.13080360867914
1739209610.8033051;-38.13080360867914
1739209610.8033113;-45.120503652039325
1739209610.8033175;-45.120503652039325
1739209610.8033235;-45.120503652039325
1739209610.8033297;-45.120503652039325
1739209610.8033357;-38.13080360867914
1739209610.8033419;-35.57807855764607
1739209610.8033478;-38.13080360867914
1739209610.803354;-45.120503652039325
1739209610.80336;-38.13080360867914
1739209610.8033662;-38.13080360867914
1739209610.8033724;-45.120503652039325
1739209610.8033783;-32.816014438256545
1739209610.8033845;-38.13080360867914
1739209610.8033905;-45.120503652039325
1739209610.8033967;-45.120503652039325
1739209610.8034027;-38.13080360867914
1739209610.8034089;-33.981070128970906
1739209610.8034148;-45.120503652039325
1739209610.803421;-35.57807855764607
1739209610.8034272;-38.13080360867914
1739209610.8034332;-38.13080360867914
1739209610.8034394;-45.120503652039325
1739209610.8034453;-45.120503652039325
1739209610.8034515;-45.120503652039325
1739209610.8034575;-35.57807855764607
1739209610.8034637;-45.120503652039325
1739209610.80347;-45.120503652039325
1739209610.8034759;-38.13080360867914
1739209610.803482;-45.120503652039325
1739209610.803488;-38.13080360867914
1739209610.8034942;-45.120503652039325
1739209610.8035002;-33.981070128970906
1739209610.8035064;-28.992665084841942
1739209610.8035123;-45.120503652039325
1739209610.8035185;-38.13080360867914
1739209610.8035247;-45.120503652039325
1739209610.8035307;-38.13080360867914
1739209610.803537;-35.57807855764607
1739209610.8035429;-45.120503652039325
1739209610.803549;-38.13080360867914
1739209610.803555;-38.13080360867914
1739209610.8035612;-45.120503652039325
1739209610.8035672;-38.13080360867914
1739209610.8035734;-38.13080360867914
1739209610.8035796;-45.120503652039325
1739209610.8035855;-38.13080360867914
1739209610.8035917;-33.981070128970906
1739209610.8035977;-38.13080360867914
1739209610.803604;-28.992665084841942
1739209610.8036098;-45.120503652039325
1739209610.803616;-38.13080360867914
1739209610.8036222;-35.57807855764607
1739209610.8036282;-33.981070128970906
1739209610.8036344;-45.120503652039325
1739209610.8036404;-38.13080360867914
1739209610.8036466;-38.13080360867914
1739209610.8036525;-45.120503652039325
1739209610.8036587;-38.13080360867914
1739209610.8036647;-38.13080360867914
1739209610.803671;-38.13080360867914
1739209610.803677;-38.13080360867914
1739209610.803683;-38.13080360867914
1739209610.8036892;-45.120503652039325
1739209610.8036952;-45.120503652039325
1739209610.8037014;-38.13080360867914
1739209610.8037074;-45.120503652039325
1739209610.8037136;-45.120503652039325
1739209610.8037198;-38.13080360867914
1739209610.8037257;-38.13080360867914
1739209610.803732;-38.13080360867914
1739209610.8037379;-45.120503652039325
1739209610.803744;-45.120503652039325
1739209610.80375;-38.13080360867914
1739209610.8037562;-45.120503652039325
1739209610.8037622;-45.120503652039325
1739209610.8037684;-38.13080360867914
1739209610.8037746;-45.120503652039325
1739209610.8037806;-38.13080360867914
1739209610.8037868;-45.120503652039325
1739209610.8037927;-45.120503652039325
1739209610.803799;-45.120503652039325
1739209610.8038049;-45.120503652039325
1739209610.803811;-45.120503652039325
1739209610.803817;-38.13080360867914
1739209610.8038232;-35.57807855764607
1739209610.8038294;-45.120503652039325
1739209610.8038354;-38.13080360867914
1739209610.8038416;-32.816014438256545
1739209610.8038476;-32.816014438256545
1739209610.8038538;-45.120503652039325
1739209610.8038597;-38.13080360867914
1739209610.803866;-45.120503652039325
1739209610.803872;-45.120503652039325
1739209610.803878;-45.120503652039325
1739209610.8038843;-45.120503652039325
1739209610.8038902;-45.120503652039325
1739209610.8038964;-31.141103565318915
1739209610.8039024;-33.981070128970906
1739209610.8039086;-45.120503652039325
1739209610.8039145;-45.120503652039325
1739209610.8039207;-33.981070128970906
1739209610.803927;-35.57807855764607
1739209610.803933;-45.120503652039325
1739209610.803939;-38.13080360867914
1739209610.803945;-35.57807855764607
1739209610.8039513;-45.120503652039325
1739209610.8039572;-38.13080360867914
1739209610.8039634;-45.120503652039325
1739209610.8039694;-45.120503652039325
1739209610.8039756;-38.13080360867914
1739209610.8039818;-38.13080360867914
1739209610.8039877;-45.120503652039325
1739209610.803994;-31.141103565318893
1739209610.804;-33.981070128970906
1739209610.804006;-38.13080360867914
1739209610.804012;-38.13080360867914
1739209610.8040183;-38.13080360867914
1739209610.8040245;-45.120503652039325
1739209610.8040304;-45.120503652039325
1739209610.8040366;-32.816014438256545
1739209610.8040426;-38.13080360867914
1739209610.8040488;-38.13080360867914
1739209610.8040547;-38.13080360867914
1739209610.804061;-38.13080360867914
1739209610.804067;-45.120503652039325
1739209610.804073;-45.120503652039325
1739209610.8040793;-33.981070128970906
1739209610.8040853;-45.120503652039325
1739209610.8040915;-31.141103565318915
1739209610.8040974;-26.991370085610722
1739209610.8041036;-38.13080360867914
1739209610.8041096;-45.120503652039325
1739209610.8041158;-45.120503652039325
1739209610.804122;-45.120503652039325
1739209610.804128;-45.120503652039325
1739209610.8041341;-35.57807855764607
1739209610.80414;-38.13080360867914
1739209610.8041463;-45.120503652039325
1739209610.8041523;-38.13080360867914
1739209610.8041584;-35.57807855764607
1739209610.8041644;-38.13080360867914
1739209610.8041706;-38.13080360867914
1739209610.8041768;-38.13080360867914
1739209610.8041828;-45.120503652039325
1739209610.804189;-45.120503652039325
1739209610.804195;-45.120503652039325
1739209610.8042011;-45.120503652039325
