CAN Message; 0x150:0600220e93b46b85
1739209779.843065;-38.13080360867914
1739209779.8430703;-38.13080360867914
1739209779.8430755;-45.120503652039325
1739209779.8430808;-38.13080360867914
1739209779.8430858;-38.13080360867914
1739209779.843091;-38.13080360867914
1739209779.8430963;-45.120503652039325
1739209779.8431015;-33.981070128970906
1739209779.8431067;-32.816014438256545
1739209779.843112;-38.13080360867914
1739209779.8431172;-45.120503652039325
1739209779.8431225;-33.981070128970906
1739209779.8431277;-32.816014438256545
1739209779.843133;-38.13080360867914
1739209779.8431382;-45.120503652039325
1739209779.8431432;-38.13080360867914
1739209779.8431485;-32.816014438256545
1739209779.8431537;-45.120503652039325
1739209779.843159;-38.13080360867914
1739209779.8431642;-45.120503652039325
1739209779.8431695;-45.120503652039325
1739209779.8431747;-38.13080360867914
1739209779.84318;-45.120503652039325
1739209779.8431852;-35.57807855764607
1739209779.8431904;-38.13080360867914
1739209779.8431957;-45.120503652039325
1739209779.8432007;-45.120503652039325
1739209779.843206;-35.57807855764607
1739209779.8432112;-32.816014438256545
1739209779.8432164;-38.13080360867914
1739209779.8432217;-38.13080360867914
1739209779.843227;-45.120503652039325
1739209779.8432322;-38.13080360867914
1739209779.8432374;-45.120503652039325
1739209779.8432426;-45.120503652039325
1739209779.843248;-45.120503652039325
1739209779.8432531;-45.120503652039325
1739209779.8432581;-38.13080360867914
1739209779.8432634;-38.13080360867914
1739209779.8432686;-45.120503652039325
1739209779.8432739;-45.120503652039325
1739209779.8432791;-45.120503652039325
1739209779.8432844;-45.120503652039325
1739209779.8432896;-45.120503652039325
1739209779.8432949;-38.13080360867914
1739209779.8433;-38.13080360867914
1739209779.8433053;-35.57807855764607
1739209779.8433106;-38.13080360867914
1739209779.8433156;-38.13080360867914
1739209779.8433208;-45.120503652039325
1739209779.843326;-38.13080360867914
1739209779.8433313;-38.13080360867914
1739209779.8433366;-30.49652367304973
1739209779.8433418;-45.120503652039325
1739209779.843347;-45.120503652039325
1739209779.8433523;-45.120503652039325
1739209779.8433576;-38.13080360867914
1739209779.8433628;-45.120503652039325
1739209779.843368;-45.120503652039325
1739209779.843373;-45.120503652039325
1739209779.8433783;-33.981070128970956
1739209779.8433836;-45.120503652039325
1739209779.8433888;-45.120503652039325
1739209779.843394;-45.120503652039325
1739209779.8433993;-45.120503652039325
1739209779.8434045;-38.13080360867914
1739209779.8434098;-45.120503652039325
1739209779.843415;-38.13080360867914
1739209779.8434203;-31.141103565318893
1739209779.8434255;-38.13080360867914
1739209779.8434305;-45.120503652039325
1739209779.8434358;-38.13080360867914
1739209779.843441;-32.816014438256545
1739209779.8434463;-38.13080360867914
1739209779.8434515;-45.120503652039325
1739209779.8434567;-38.13080360867914
1739209779.843462;-28.58837851428586
1739209779.8434672;-38.13080360867914
1739209779.8434725;-45.120503652039325
1739209779.8434777;-45.120503652039325
1739209779.843483;-38.13080360867914
1739209779.843488;-45.120503652039325
1739209779.8434932;-45.120503652039325
1739209779.8434985;-38.13080360867914
1739209779.8435037;-35.57807855764607
1739209779.843509;-45.120503652039325
1739209779.8435142;-45.120503652039325
1739209779.8435194;-38.13080360867914
1739209779.8435247;-45.120503652039325
1739209779.84353;-38.13080360867914
1739209779.8435352;-38.13080360867914
1739209779.8435402;-31.141103565318915
1739209779.8435454;-26.991370085610722
1739209779.8435507;-38.13080360867914
1739209779.843556;-45.120503652039325
1739209779.8435612;-38.13080360867914
1739209779.8435664;-32.816014438256545
1739209779.8435717;-45.120503652039325
1739209779.843577;-45.120503652039325
1739209779.8435822;-45.120503652039325
1739209779.8435874;-45.120503652039325
1739209779.8435926;-45.120503652039325
1739209779.8435977;-45.120503652039325
1739209779.843603;-45.120503652039325
1739209779.8436081;-38.13080360867914
1739209779.8436134;-45.120503652039325
1739209779.8436186;-45.120503652039325
1739209779.8436239;-35.57807855764607
1739209779.8436291;-45.120503652039325
1739209779.8436344;-45.120503652039325
1739209779.8436396;-45.120503652039325
1739209779.8436449;-45.120503652039325
1739209779.84365;-45.120503652039325
1739209779.843655;-45.120503652039325
1739209779.8436604;-45.120503652039325
1739209779.8436656;-38.13080360867914
1739209779.8436708;-38.13080360867914
1739209779.843676;-35.57807855764607
1739209779.8436813;-38.13080360867914
1739209779.8436866;-45.120503652039325
1739209779.8436918;-38.13080360867914
1739209779.843697;-33.981070128970906
1739209779.8437023;-35.57807855764607
1739209779.8437076;-38.13080360867914
1739209779.8437126;-38.13080360867914
1739209779.8437178;-38.13080360867914
1739209779.843723;-33.981070128970906
1739209779.8437283;-38.13080360867914
1739209779.8437335;-45.120503652039325
1739209779.8437388;-45.120503652039325
1739209779.843744;-38.13080360867914
1739209779.8437493;-45.120503652039325
1739209779.8437545;-45.120503652039325
1739209779.8437598;-35.57807855764607
1739209779.843765;-38.13080360867914
1739209779.84377;-45.120503652039325
1739209779.8437753;-38.13080360867914
1739209779.8437805;-38.13080360867914
1739209779.8437858;-45.120503652039325
1739209779.843791;-38.13080360867914
1739209779.8437963;-45.120503652039325
1739209779.8438015;-38.13080360867914
1739209779.8438067;-38.13080360867914
1739209779.843812;-45.120503652039325
1739209779.8438172;-45.120503652039325
1739209779.8438225;-35.57807855764607
1739209779.8438275;-31.141103565318893
1739209779.8438327;-45.120503652039325
1739209779.843838;-45.120503652039325
1739209779.8438432;-45.120503652039325
1739209779.8438485;-38.13080360867914
1739209779.8438537;-38.13080360867914
1739209779.843859;-38.13080360867914
1739209779.8438642;-45.120503652039325
1739209779.8438694;-45.120503652039325
1739209779.8438747;-38.13080360867914
1739209779.84388;-35.57807855764607
1739209779.843885;-35.57807855764607
1739209779.8438902;-45.120503652039325
1739209779.8438954;-45.120503652039325
1739209779.8439007;-38.13080360867914
1739209779.843906;-35.57807855764607
1739209779.8439112;-38.13080360867914
1739209779.8439164;-38.13080360867914
1739209779.8439217;-35.57807855764607
1739209779.843927;-45.120503652039325
1739209779.8439322;-45.120503652039325
1739209779.8439374;-45.120503652039325
1739209779.8439424;-38.13080360867914
1739209779.8439476;-33.981070128970906
1739209779.843953;-45.120503652039325
1739209779.8439581;-45.120503652039325
1739209779.8439634;-45.120503652039325
1739209779.8439686;-38.13080360867914
1739209779.8439739;-38.13080360867914
1739209779.8439791;-38.13080360867914
1739209779.8439844;-45.120503652039325
1739209779.8439896;-45.120503652039325
1739209779.8439949;-45.120503652039325
1739209779.8439999;-45.120503652039325
1739209779.844005;-45.120503652039325
1739209779.8440104;-28.992665084841942
1739209779.8440156;-38.13080360867914
1739209779.8440208;-45.120503652039325
1739209779.844026;-35.57807855764607
1739209779.8440313;-38.13080360867914
1739209779.8440366;-35.57807855764607
1739209779.8440418;-38.13080360867914
1739209779.844047;-38.13080360867914
1739209779.844052;-33.981070128970906
1739209779.8440573;-38.13080360867914
1739209779.8440626;-45.120503652039325
1739209779.8440678;-45.120503652039325
1739209779.844073;-32.816014438256545
1739209779.8440783;-32.816014438256545
1739209779.8440835;-45.120503652039325
1739209779.8440888;-45.120503652039325
1739209779.844094;-45.120503652039325
1739209779.8440993;-35.57807855764607
1739209779.8441045;-35.57807855764607
1739209779.8441095;-38.13080360867914
1739209779.8441148;-45.120503652039325
1739209779.84412;-45.120503652039325
1739209779.8441253;-45.120503652039325
1739209779.8441305;-45.120503652039325
1739209779.8441358;-31.141103565318893
1739209779.844141;-31.141103565318893
1739209779.8441463;-45.120503652039325
1739209779.8441515;-33.981070128970906
1739209779.8441567;-45.120503652039325
1739209779.844162;-45.120503652039325
1739209779.844167;-45.120503652039325
1739209779.8441722;-38.13080360867914
1739209779.8441775;-38.13080360867914
1739209779.8441827;-45.120503652039325
1739209779.844188;-38.13080360867914
1739209779.8441932;-45.120503652039325
1739209779.8441985;-45.120503652039325
1739209779.8442037;-45.120503652039325
1739209779.844209;-45.120503652039325
1739209779.8442142;-32.816014438256545
1739209779.8442194;-45.120503652039325
1739209779.8442245;-45.120503652039325
1739209779.8442297;-45.120503652039325
1739209779.844235;-45.120503652039325
1739209779.8442402;-45.120503652039325
1739209779.8442454;-38.13080360867914
1739209779.8442507;-33.981070128970906
1739209779.844256;-45.120503652039325
1739209779.8442612;-32.816014438256545
1739209779.8442664;-38.13080360867914
1739209779.8442717;-38.13080360867914
1739209779.844277;-45.120503652039325
1739209779.844282;-35.57807855764607
1739209779.8442872;-38.13080360867914
1739209779.8442924;-38.13080360867914
1739209779.8442976;-32.816014438256545
1739209779.844303;-45.120503652039325
1739209779.8443081;-45.120503652039325
1739209779.844311;-33.981070128970906
1739209779.844314;-35.57807855764607
1739209779.844317;-38.13080360867914
1739209779.8443198;-38.13080360867914
1739209779.844323;-38.13080360867914
1739209779.8443258;-38.13080360867914
1739209779.8443286;-45.120503652039325
1739209779.8443317;-45.120503652039325
1739209779.8443346;-38.13080360867914
1739209779.8443375;-38.13080360867914
1739209779.8443406;-38.13080360867914
1739209779.8443434;-45.120503652039325
1739209779.8443463;-38.13080360867914
1739209779.8443494;-38.13080360867914
1739209779.8443522;-38.13080360867914
1739209779.844355;-45.120503652039325
1739209779.8443582;-33.981070128970906
1739209779.844361;-32.816014438256545
1739209779.844364;-33.981070128970906
1739209779.844367;-38.13080360867914
1739209779.84437;-45.120503652039325
1739209779.8443727;-38.13080360867914
1739209779.8443758;-45.120503652039325
1739209779.8443787;-38.13080360867914
1739209779.8443816;-38.13080360867914
1739209779.8443847;-38.13080360867914
1739209779.8443875;-38.13080360867914
1739209779.8443904;-45.120503652039325
1739209779.8443935;-35.57807855764607
1739209779.8443964;-38.13080360867914
1739209779.8443992;-38.13080360867914
1739209779.8444023;-45.120503652039325
1739209779.8444052;-45.120503652039325
1739209779.844408;-45.120503652039325
1739209779.8444111;-45.120503652039325
1739209779.844414;-45.120503652039325
1739209779.8444169;-45.120503652039325
1739209779.84442;-45.120503652039325
1739209779.8444228;-38.13080360867914
1739209779.8444257;-38.13080360867914
1739209779.8444285;-38.13080360867914
1739209779.8444316;-38.13080360867914
1739209779.8444345;-45.120503652039325
1739209779.8444374;-38.13080360867914
1739209779.8444405;-38.13080360867914
1739209779.8444433;-45.120503652039325
1739209779.8444462;-38.13080360867914
1739209779.8444493;-31.141103565318915
1739209779.8444521;-33.981070128970906
1739209779.844455;-38.13080360867914
1739209779.844458;-45.120503652039325
1739209779.844461;-45.120503652039325
1739209779.8444638;-38.13080360867914
1739209779.844467;-38.13080360867914
1739209779.8444698;-38.13080360867914
1739209779.8444726;-33.981070128970906
1739209779.8444757;-33.981070128970906
1739209779.8444786;-45.120503652039325
1739209779.8444815;-45.120503652039325
1739209779.8444846;-45.120503652039325
1739209779.8444874;-38.13080360867914
1739209779.8444903;-35.57807855764607
1739209779.8444934;-33.981070128970906
1739209779.8444963;-33.981070128970906
1739209779.844499;-29.438486411369347
1739209779.8445022;-45.120503652039325
1739209779.844505;-45.120503652039325
1739209779.844508;-38.13080360867914
1739209779.844511;-38.13080360867914
1739209779.844514;-38.13080360867914
1739209779.8445168;-45.120503652039325
1739209779.8445199;-45.120503652039325
1739209779.8445227;-33.981070128970906
1739209779.8445256;-45.120503652039325
1739209779.8445287;-38.13080360867914
1739209779.8445315;-38.13080360867914
1739209779.8445344;-45.120503652039325
1739209779.8445375;-45.120503652039325
1739209779.8445404;-45.120503652039325
1739209779.8445432;-38.13080360867914
1739209779.8445463;-38.13080360867914
1739209779.8445492;-45.120503652039325
1739209779.844552;-45.120503652039325
1739209779.8445551;-38.13080360867914
1739209779.844558;-38.13080360867914
1739209779.8445609;-38.13080360867914
1739209779.844564;-45.120503652039325
1739209779.8445668;-38.13080360867914
1739209779.8445697;-29.438486411369347
1739209779.8445728;-38.13080360867914
1739209779.8445756;-38.13080360867914
1739209779.8445785;-45.120503652039325
1739209779.8445816;-45.120503652039325
1739209779.8445845;-45.120503652039325
1739209779.8445873;-38.13080360867914
1739209779.8445904;-38.13080360867914
1739209779.8445933;-28.992665084841942
1739209779.8445961;-35.57807855764607
1739209779.8445992;-45.120503652039325
1739209779.844602;-38.13080360867914
1739209779.844605;-38.13080360867914
1739209779.844608;-38.13080360867914
1739209779.844611;-38.13080360867914
1739209779.8446138;-38.13080360867914
1739209779.844617;-38.13080360867914
1739209779.8446198;-45.120503652039325
1739209779.8446226;-45.120503652039325
1739209779.8446257;-45.120503652039325
1739209779.8446286;-45.120503652039325
1739209779.8446314;-45.120503652039325
1739209779.8446345;-33.981070128970906
1739209779.8446374;-45.120503652039325
1739209779.8446403;-38.13080360867914
1739209779.8446434;-35.57807855764607
1739209779.8446462;-38.13080360867914
1739209779.844649;-38.13080360867914
1739209779.8446522;-38.13080360867914
1739209779.844655;-45.120503652039325
1739209779.844658;-38.13080360867914
1739209779.8446608;-35.57807855764607
1739209779.8446639;-33.981070128970906
1739209779.8446667;-45.120503652039325
1739209779.8446696;-45.120503652039325
1739209779.8446727;-38.13080360867914
1739209779.8446755;-38.13080360867914
1739209779.8446784;-45.120503652039325
1739209779.8446815;-38.13080360867914
1739209779.8446844;-38.13080360867914
1739209779.8446872;-35.57807855764607
1739209779.8446903;-32.816014438256545
1739209779.8446932;-38.13080360867914
1739209779.844696;-45.120503652039325
1739209779.8446991;-38.13080360867914
1739209779.844702;-35.57807855764607
1739209779.8447049;-38.13080360867914
1739209779.844708;-45.120503652039325
1739209779.8447108;-33.981070128970906
1739209779.8447137;-31.141103565318893
1739209779.8447168;-45.120503652039325
1739209779.8447196;-45.120503652039325
1739209779.8447225;-45.120503652039325
1739209779.8447256;-38.13080360867914
1739209779.8447285;-45.120503652039325
1739209779.8447313;-45.120503652039325
1739209779.8447344;-38.13080360867914
1739209779.8447373;-45.120503652039325
1739209779.8447402;-38.13080360867914
1739209779.8447433;-45.120503652039325
1739209779.844746;-31.141103565318915
1739209779.844749;-38.13080360867914
1739209779.844752;-45.120503652039325
1739209779.844755;-45.120503652039325
