CAN Message; 0x39:06e1d58659a129bd
1739209740.4458346;-35.57807855764607
1739209740.4458375;-38.13080360867914
1739209740.4458404;-38.13080360867914
1739209740.4458432;-35.57807855764607
1739209740.445846;-38.13080360867914
1739209740.445849;-45.120503652039325
1739209740.4458518;-45.120503652039325
1739209740.4458547;-38.13080360867914
1739209740.4458575;-45.120503652039325
1739209740.4458604;-38.13080360867914
1739209740.4458632;-32.816014438256545
1739209740.4458663;-38.13080360867914
1739209740.4458692;-28.58837851428586
1739209740.445872;-38.13080360867914
1739209740.445875;-38.13080360867914
1739209740.4458778;-45.120503652039325
1739209740.4458807;-38.13080360867914
1739209740.4458835;-45.120503652039325
1739209740.4458864;-45.120503652039325
1739209740.4458892;-38.13080360867914
1739209740.445892;-38.13080360867914
1739209740.445895;-45.120503652039325
1739209740.4458978;-33.981070128970906
1739209740.4459007;-45.120503652039325
1739209740.4459035;-45.120503652039325
1739209740.4459064;-38.13080360867914
1739209740.4459093;-38.13080360867914
1739209740.4459121;-45.120503652039325
1739209740.445915;-30.49652367304973
1739209740.4459178;-32.816014438256545
1739209740.4459207;-45.120503652039325
1739209740.4459236;-45.120503652039325
1739209740.4459264;-33.981070128970906
1739209740.4459293;-38.13080360867914
1739209740.4459321;-38.13080360867914
1739209740.445935;-38.13080360867914
1739209740.4459379;-45.120503652039325
1739209740.4459407;-45.120503652039325
1739209740.4459436;-38.13080360867914
1739209740.4459465;-45.120503652039325
1739209740.4459493;-35.57807855764607
1739209740.4459524;-35.57807855764607
1739209740.4459553;-38.13080360867914
1739209740.4459581;-38.13080360867914
1739209740.445961;-31.141103565318915
1739209740.4459639;-35.57807855764607
1739209740.4459667;-45.120503652039325
1739209740.4459696;-35.57807855764607
1739209740.4459724;-45.120503652039325
1739209740.4459753;-38.13080360867914
1739209740.4459782;-38.13080360867914
1739209740.445981;-45.120503652039325
1739209740.445984;-33.981070128970906
1739209740.4459867;-38.13080360867914
1739209740.4459896;-45.120503652039325
1739209740.4459925;-45.120503652039325
1739209740.4459953;-35.57807855764607
1739209740.4459982;-38.13080360867914
1739209740.446001;-45.120503652039325
1739209740.446004;-33.981070128970906
1739209740.4460068;-45.120503652039325
1739209740.4460096;-45.120503652039325
1739209740.4460125;-38.13080360867914
1739209740.4460154;-45.120503652039325
1739209740.4460182;-45.120503652039325
1739209740.446021;-38.13080360867914
1739209740.446024;-45.120503652039325
1739209740.4460268;-45.120503652039325
1739209740.4460297;-35.57807855764607
1739209740.4460325;-35.57807855764607
1739209740.4460354;-45.120503652039325
1739209740.4460385;-45.120503652039325
1739209740.4460413;-38.13080360867914
1739209740.4460442;-45.120503652039325
1739209740.446047;-45.120503652039325
1739209740.44605;-45.120503652039325
1739209740.4460528;-45.120503652039325
1739209740.4460557;-45.120503652039325
1739209740.4460585;-38.13080360867914
1739209740.4460614;-33.981070128970906
1739209740.4460642;-38.13080360867914
1739209740.446067;-35.57807855764607
1739209740.44607;-38.13080360867914
1739209740.4460728;-45.120503652039325
1739209740.4460757;-45.120503652039325
1739209740.4460785;-45.120503652039325
1739209740.4460814;-38.13080360867914
1739209740.4460843;-35.57807855764607
1739209740.4460871;-45.120503652039325
1739209740.44609;-45.120503652039325
1739209740.4460928;-35.57807855764607
1739209740.4460957;-38.13080360867914
1739209740.4460986;-38.13080360867914
1739209740.4461014;-38.13080360867914
1739209740.4461043;-38.13080360867914
1739209740.4461071;-45.120503652039325
1739209740.44611;-45.120503652039325
1739209740.4461129;-35.57807855764607
1739209740.4461157;-45.120503652039325
1739209740.4461186;-38.13080360867914
1739209740.4461215;-38.13080360867914
1739209740.4461246;-33.981070128970906
1739209740.4461274;-38.13080360867914
1739209740.4461303;-38.13080360867914
1739209740.4461331;-45.120503652039325
1739209740.446136;-45.120503652039325
1739209740.4461389;-38.13080360867914
1739209740.4461417;-45.120503652039325
1739209740.4461446;-45.120503652039325
1739209740.4461474;-45.120503652039325
1739209740.4461503;-38.13080360867914
1739209740.4461532;-38.13080360867914
1739209740.446156;-38.13080360867914
1739209740.446159;-38.13080360867914
1739209740.4461617;-31.141103565318915
1739209740.4461646;-45.120503652039325
1739209740.4461675;-38.13080360867914
1739209740.4461703;-45.120503652039325
1739209740.4461732;-45.120503652039325
1739209740.446176;-45.120503652039325
1739209740.446179;-38.13080360867914
1739209740.4461818;-38.13080360867914
1739209740.4461846;-45.120503652039325
1739209740.4461875;-38.13080360867914
1739209740.4461904;-38.13080360867914
1739209740.4461932;-45.120503652039325
1739209740.446196;-45.120503652039325
1739209740.446199;-38.13080360867914
1739209740.4462018;-38.13080360867914
1739209740.4462047;-45.120503652039325
1739209740.4462075;-38.13080360867914
1739209740.4462106;-38.13080360867914
1739209740.4462135;-45.120503652039325
1739209740.4462163;-38.13080360867914
1739209740.4462192;-33.981070128970906
1739209740.446222;-45.120503652039325
1739209740.446225;-45.120503652039325
1739209740.4462278;-38.13080360867914
1739209740.4462306;-45.120503652039325
1739209740.4462335;-38.13080360867914
1739209740.4462364;-45.120503652039325
1739209740.4462392;-33.981070128970906
1739209740.446242;-31.141103565318915
1739209740.446245;-45.120503652039325
1739209740.4462478;-45.120503652039325
1739209740.4462507;-45.120503652039325
1739209740.4462535;-38.13080360867914
1739209740.4462564;-38.13080360867914
1739209740.4462593;-38.13080360867914
1739209740.4462621;-38.13080360867914
1739209740.446265;-31.141103565318915
1739209740.4462678;-38.13080360867914
1739209740.4462707;-45.120503652039325
1739209740.4462736;-38.13080360867914
1739209740.4462764;-38.13080360867914
1739209740.4462793;-38.13080360867914
1739209740.4462821;-45.120503652039325
1739209740.446285;-38.13080360867914
1739209740.4462879;-31.141103565318915
1739209740.4462907;-32.816014438256545
1739209740.4462936;-35.57807855764607
1739209740.4462967;-45.120503652039325
1739209740.4462996;-38.13080360867914
1739209740.4463024;-32.816014438256545
1739209740.4463053;-45.120503652039325
1739209740.4463081;-45.120503652039325
1739209740.446311;-33.981070128970906
1739209740.4463139;-45.120503652039325
1739209740.4463167;-45.120503652039325
1739209740.4463196;-45.120503652039325
1739209740.4463224;-33.981070128970906
1739209740.4463253;-38.13080360867914
1739209740.4463282;-45.120503652039325
1739209740.446331;-45.120503652039325
1739209740.446334;-38.13080360867914
1739209740.4463367;-38.13080360867914
1739209740.4463396;-38.13080360867914
1739209740.4463425;-38.13080360867914
1739209740.4463453;-35.57807855764607
1739209740.4463482;-38.13080360867914
1739209740.446351;-35.57807855764607
1739209740.446354;-35.57807855764607
1739209740.4463568;-33.981070128970956
1739209740.4463596;-45.120503652039325
1739209740.4463625;-38.13080360867914
1739209740.4463654;-45.120503652039325
1739209740.4463682;-38.13080360867914
1739209740.446371;-45.120503652039325
1739209740.446374;-38.13080360867914
1739209740.4463768;-35.57807855764607
1739209740.4463797;-27.267205301931607
1739209740.4463828;-33.981070128970906
1739209740.4463856;-38.13080360867914
1739209740.4463885;-38.13080360867914
1739209740.4463913;-33.981070128970906
1739209740.4463942;-45.120503652039325
1739209740.446397;-45.120503652039325
1739209740.4464;-45.120503652039325
1739209740.4464028;-45.120503652039325
1739209740.4464056;-45.120503652039325
1739209740.4464085;-45.120503652039325
1739209740.4464114;-45.120503652039325
1739209740.4464142;-33.981070128970906
1739209740.446417;-35.57807855764607
1739209740.44642;-38.13080360867914
1739209740.4464228;-45.120503652039325
1739209740.4464257;-38.13080360867914
1739209740.4464285;-33.981070128970906
1739209740.4464314;-45.120503652039325
1739209740.4464343;-45.120503652039325
1739209740.4464371;-45.120503652039325
1739209740.44644;-38.13080360867914
1739209740.4464428;-38.13080360867914
1739209740.4464457;-38.13080360867914
1739209740.4464486;-31.141103565318915
1739209740.4464514;-38.13080360867914
1739209740.4464543;-45.120503652039325
1739209740.4464571;-45.120503652039325
1739209740.44646;-31.141103565318915
1739209740.4464629;-38.13080360867914
1739209740.4464657;-38.13080360867914
1739209740.4464688;-38.13080360867914
1739209740.4464717;-45.120503652039325
1739209740.4464746;-38.13080360867914
1739209740.4464774;-45.120503652039325
1739209740.4464803;-45.120503652039325
1739209740.4464831;-45.120503652039325
1739209740.446486;-33.981070128970906
1739209740.4464889;-38.13080360867914
1739209740.4464917;-45.120503652039325
1739209740.4464946;-32.816014438256545
1739209740.4464974;-38.13080360867914
1739209740.4465003;-45.120503652039325
1739209740.4465032;-45.120503652039325
1739209740.446506;-45.120503652039325
1739209740.446509;-45.120503652039325
1739209740.4465117;-45.120503652039325
1739209740.4465146;-38.13080360867914
1739209740.4465175;-38.13080360867914
1739209740.4465203;-45.120503652039325
1739209740.4465232;-35.57807855764607
1739209740.446526;-35.57807855764607
1739209740.446529;-45.120503652039325
1739209740.4465318;-45.120503652039325
1739209740.4465346;-38.13080360867914
1739209740.4465375;-33.981070128970906
1739209740.4465404;-45.120503652039325
1739209740.4465432;-45.120503652039325
1739209740.446546;-38.13080360867914
1739209740.446549;-35.57807855764607
1739209740.4465518;-45.120503652039325
1739209740.446555;-45.120503652039325
1739209740.4465578;-38.13080360867914
1739209740.4465606;-38.13080360867914
1739209740.4465635;-38.13080360867914
1739209740.4465663;-38.13080360867914
1739209740.4465692;-45.120503652039325
1739209740.446572;-45.120503652039325
1739209740.446575;-38.13080360867914
1739209740.4465778;-38.13080360867914
1739209740.4465806;-45.120503652039325
1739209740.4465835;-38.13080360867914
1739209740.4465864;-38.13080360867914
1739209740.4465892;-35.57807855764607
1739209740.446592;-45.120503652039325
1739209740.446595;-45.120503652039325
1739209740.4465978;-45.120503652039325
1739209740.4466016;-38.13080360867914
1739209740.4466052;-38.13080360867914
1739209740.446609;-45.120503652039325
1739209740.4466126;-38.13080360867914
1739209740.4466164;-38.13080360867914
1739209740.4466202;-45.120503652039325
1739209740.4466238;-45.120503652039325
1739209740.4466276;-38.13080360867914
1739209740.4466314;-38.13080360867914
1739209740.446635;-45.120503652039325
1739209740.4466388;-45.120503652039325
1739209740.4466424;-45.120503652039325
1739209740.4466462;-33.981070128970906
1739209740.44665;-35.57807855764607
1739209740.4466536;-38.13080360867914
1739209740.4466574;-38.13080360867914
1739209740.4466612;-38.13080360867914
1739209740.4466648;-38.13080360867914
1739209740.4466686;-45.120503652039325
1739209740.4466722;-45.120503652039325
1739209740.446676;-45.120503652039325
1739209740.4466798;-45.120503652039325
1739209740.4466834;-45.120503652039325
1739209740.4466872;-38.13080360867914
1739209740.4466908;-45.120503652039325
1739209740.4466946;-45.120503652039325
1739209740.4466984;-45.120503652039325
1739209740.446702;-38.13080360867914
1739209740.4467058;-38.13080360867914
1739209740.4467096;-45.120503652039325
1739209740.4467132;-45.120503652039325
1739209740.446717;-45.120503652039325
1739209740.4467206;-33.981070128970906
1739209740.4467244;-45.120503652039325
1739209740.4467282;-38.13080360867914
1739209740.4467318;-38.13080360867914
1739209740.4467356;-31.141103565318915
1739209740.4467392;-33.981070128970906
1739209740.446743;-38.13080360867914
1739209740.4467468;-38.13080360867914
1739209740.4467504;-45.120503652039325
1739209740.4467542;-38.13080360867914
1739209740.446758;-45.120503652039325
1739209740.4467616;-35.57807855764607
1739209740.4467654;-33.981070128970906
1739209740.446769;-38.13080360867914
1739209740.4467728;-45.120503652039325
1739209740.4467766;-38.13080360867914
1739209740.4467802;-30.49652367304973
1739209740.446784;-45.120503652039325
1739209740.4467878;-38.13080360867914
1739209740.4467914;-38.13080360867914
1739209740.4467952;-28.992665084841942
1739209740.4467988;-32.816014438256545
1739209740.4468026;-45.120503652039325
1739209740.4468064;-33.981070128970906
1739209740.44681;-45.120503652039325
1739209740.4468138;-38.13080360867914
1739209740.4468174;-38.13080360867914
1739209740.4468212;-38.13080360867914
1739209740.446825;-33.981070128970906
1739209740.4468286;-31.141103565318915
1739209740.4468324;-38.13080360867914
1739209740.4468362;-35.57807855764607
1739209740.4468398;-32.816014438256545
1739209740.4468436;-45.120503652039325
1739209740.4468472;-45.120503652039325
1739209740.446851;-38.13080360867914
1739209740.4468548;-38.13080360867914
1739209740.4468584;-33.981070128970906
1739209740.4468622;-45.120503652039325
1739209740.446866;-38.13080360867914
1739209740.4468696;-38.13080360867914
1739209740.4468734;-38.13080360867914
1739209740.446877;-45.120503652039325
1739209740.4468808;-38.13080360867914
1739209740.4468846;-38.13080360867914
1739209740.4468882;-38.13080360867914
1739209740.446892;-45.120503652039325
1739209740.4468956;-45.120503652039325
1739209740.4468994;-38.13080360867914
1739209740.4469032;-38.13080360867914
1739209740.4469068;-31.141103565318915
1739209740.4469106;-45.120503652039325
1739209740.4469144;-45.120503652039325
1739209740.446918;-38.13080360867914
1739209740.4469218;-45.120503652039325
1739209740.4469254;-45.120503652039325
1739209740.4469292;-38.13080360867914
1739209740.446933;-38.13080360867914
1739209740.4469366;-45.120503652039325
1739209740.4469404;-38.13080360867914
1739209740.446944;-45.120503652039325
1739209740.4469478;-45.120503652039325
1739209740.4469516;-35.57807855764607
1739209740.4469552;-45.120503652039325
1739209740.446959;-38.13080360867914
1739209740.4469628;-45.120503652039325
1739209740.4469664;-45.120503652039325
1739209740.4469702;-45.120503652039325
1739209740.4469738;-45.120503652039325
1739209740.4469776;-38.13080360867914
1739209740.4469814;-45.120503652039325
1739209740.446985;-33.981070128970906
1739209740.4469888;-35.57807855764607
1739209740.4469926;-38.13080360867914
1739209740.4469962;-45.120503652039325
1739209740.447;-45.120503652039325
1739209740.4470036;-38.13080360867914
1739209740.4470074;-32.81601443825658
1739209740.4470112;-45.120503652039325
1739209740.4470148;-38.13080360867914
1739209740.4470186;-38.13080360867914
1739209740.4470222;-38.13080360867914
1739209740.447026;-38.13080360867914
1739209740.4470298;-33.981070128970906
1739209740.4470334;-45.120503652039325
1739209740.4470372;-31.141103565318915
1739209740.447041;-38.13080360867914
1739209740.4470446;-45.120503652039325
1739209740.4470484;-33.981070128970906
1739209740.447052;-38.13080360867914
1739209740.4470558;-45.120503652039325
